source,frame,sub,field,index,got
OVERFLOW,281,1,fixed_contrib_rms_x100,-1,1908
OVERFLOW,281,1,excitation_u_rms_x100,-1,2607357
OVERFLOW,281,1,pitch_to_fixed_ratio_x100,-1,136612
OVERFLOW,281,1,past_to_fixed_ratio_x100,-1,137874
OVERFLOW,282,0,bitstream_ga,-1,0
OVERFLOW,282,0,bitstream_gb,-1,15
OVERFLOW,282,0,pitch_t_int,-1,32
OVERFLOW,282,0,pitch_t_frac,-1,0
OVERFLOW,282,0,adaptive_gain_before_q14,-1,16502
OVERFLOW,282,0,pitch_instability_flag_q0,-1,0
OVERFLOW,282,0,adaptive_gain_after_pitch_instability_q14,-1,16502
OVERFLOW,282,0,fixed_gain_q14,-1,1504192
OVERFLOW,282,0,past_exc_rms_x100,-1,2653599
OVERFLOW,282,0,past_tail_rms_x100,-1,2607357
OVERFLOW,282,0,adaptive_v_rms_x100,-1,2591836
OVERFLOW,282,0,pitch_contrib_rms_x100,-1,2610497
OVERFLOW,282,0,fixed_contrib_rms_x100,-1,3130
OVERFLOW,282,0,excitation_u_rms_x100,-1,2611545
OVERFLOW,282,0,pitch_to_fixed_ratio_x100,-1,83405
OVERFLOW,282,0,past_to_fixed_ratio_x100,-1,84782
OVERFLOW,282,1,bitstream_ga,-1,5
OVERFLOW,282,1,bitstream_gb,-1,3
OVERFLOW,282,1,pitch_t_int,-1,32
OVERFLOW,282,1,pitch_t_frac,-1,0
OVERFLOW,282,1,adaptive_gain_before_q14,-1,16113
OVERFLOW,282,1,pitch_instability_flag_q0,-1,0
OVERFLOW,282,1,adaptive_gain_after_pitch_instability_q14,-1,16113
OVERFLOW,282,1,fixed_gain_q14,-1,1186880
OVERFLOW,282,1,past_exc_rms_x100,-1,2632413
OVERFLOW,282,1,past_tail_rms_x100,-1,2611545
OVERFLOW,282,1,adaptive_v_rms_x100,-1,2592383
OVERFLOW,282,1,pitch_contrib_rms_x100,-1,2549505
OVERFLOW,282,1,fixed_contrib_rms_x100,-1,2277
OVERFLOW,282,1,excitation_u_rms_x100,-1,2549450
OVERFLOW,282,1,pitch_to_fixed_ratio_x100,-1,111976
OVERFLOW,282,1,past_to_fixed_ratio_x100,-1,115617
OVERFLOW,285,1,bitstream_ga,-1,4
OVERFLOW,285,1,bitstream_gb,-1,7
OVERFLOW,285,1,pitch_t_int,-1,24
OVERFLOW,285,1,pitch_t_frac,-1,0
OVERFLOW,285,1,adaptive_gain_before_q14,-1,17265
OVERFLOW,285,1,pitch_instability_flag_q0,-1,0
OVERFLOW,285,1,adaptive_gain_after_pitch_instability_q14,-1,17265
OVERFLOW,285,1,fixed_gain_q14,-1,1127360
OVERFLOW,285,1,past_exc_rms_x100,-1,2594413
OVERFLOW,285,1,past_tail_rms_x100,-1,2736952
OVERFLOW,285,1,adaptive_v_rms_x100,-1,2598876
OVERFLOW,285,1,pitch_contrib_rms_x100,-1,2738270
OVERFLOW,285,1,fixed_contrib_rms_x100,-1,2790
OVERFLOW,285,1,excitation_u_rms_x100,-1,2737489
OVERFLOW,285,1,pitch_to_fixed_ratio_x100,-1,98134
OVERFLOW,285,1,past_to_fixed_ratio_x100,-1,92978
OVERFLOW,286,0,bitstream_ga,-1,5
OVERFLOW,286,0,bitstream_gb,-1,3
OVERFLOW,286,0,pitch_t_int,-1,24
OVERFLOW,286,0,pitch_t_frac,-1,0
OVERFLOW,286,0,adaptive_gain_before_q14,-1,16113
OVERFLOW,286,0,pitch_instability_flag_q0,-1,0
OVERFLOW,286,0,adaptive_gain_after_pitch_instability_q14,-1,16113
OVERFLOW,286,0,fixed_gain_q14,-1,696704
OVERFLOW,286,0,past_exc_rms_x100,-1,2662087
OVERFLOW,286,0,past_tail_rms_x100,-1,2737489
OVERFLOW,286,0,adaptive_v_rms_x100,-1,2614642
OVERFLOW,286,0,pitch_contrib_rms_x100,-1,2571394
OVERFLOW,286,0,fixed_contrib_rms_x100,-1,1648
OVERFLOW,286,0,excitation_u_rms_x100,-1,2571766
OVERFLOW,286,0,pitch_to_fixed_ratio_x100,-1,156028
OVERFLOW,286,0,past_to_fixed_ratio_x100,-1,161532
OVERFLOW,286,1,bitstream_ga,-1,4
OVERFLOW,286,1,bitstream_gb,-1,9
OVERFLOW,286,1,pitch_t_int,-1,24
OVERFLOW,286,1,pitch_t_frac,-1,0
OVERFLOW,286,1,adaptive_gain_before_q14,-1,16963
OVERFLOW,286,1,pitch_instability_flag_q0,-1,0
OVERFLOW,286,1,adaptive_gain_after_pitch_instability_q14,-1,16963
OVERFLOW,286,1,fixed_gain_q14,-1,1006176
OVERFLOW,286,1,past_exc_rms_x100,-1,2665205
OVERFLOW,286,1,past_tail_rms_x100,-1,2571766
OVERFLOW,286,1,adaptive_v_rms_x100,-1,2562055
OVERFLOW,286,1,pitch_contrib_rms_x100,-1,2652596
OVERFLOW,286,1,fixed_contrib_rms_x100,-1,2218
OVERFLOW,286,1,excitation_u_rms_x100,-1,2652593
OVERFLOW,286,1,pitch_to_fixed_ratio_x100,-1,119570
OVERFLOW,286,1,past_to_fixed_ratio_x100,-1,120138
OVERFLOW,287,0,bitstream_ga,-1,1
OVERFLOW,287,0,bitstream_gb,-1,9
OVERFLOW,287,0,pitch_t_int,-1,24
OVERFLOW,287,0,pitch_t_frac,-1,0
OVERFLOW,287,0,adaptive_gain_before_q14,-1,16683
OVERFLOW,287,0,pitch_instability_flag_q0,-1,0
OVERFLOW,287,0,adaptive_gain_after_pitch_instability_q14,-1,16683
OVERFLOW,287,0,fixed_gain_q14,-1,816288
OVERFLOW,287,0,past_exc_rms_x100,-1,2664111
OVERFLOW,287,0,past_tail_rms_x100,-1,2652593
OVERFLOW,287,0,adaptive_v_rms_x100,-1,2614843
OVERFLOW,287,0,pitch_contrib_rms_x100,-1,2662562
OVERFLOW,287,0,fixed_contrib_rms_x100,-1,2025
OVERFLOW,287,0,excitation_u_rms_x100,-1,2663221
OVERFLOW,287,0,pitch_to_fixed_ratio_x100,-1,131495
OVERFLOW,287,0,past_to_fixed_ratio_x100,-1,131571
OVERFLOW,287,1,bitstream_ga,-1,7
OVERFLOW,287,1,bitstream_gb,-1,3
OVERFLOW,287,1,pitch_t_int,-1,24
OVERFLOW,287,1,pitch_t_frac,-1,0
OVERFLOW,287,1,adaptive_gain_before_q14,-1,16169
OVERFLOW,287,1,pitch_instability_flag_q0,-1,0
OVERFLOW,287,1,adaptive_gain_after_pitch_instability_q14,-1,16169
OVERFLOW,287,1,fixed_gain_q14,-1,1158336
OVERFLOW,287,1,past_exc_rms_x100,-1,2644484
OVERFLOW,287,1,past_tail_rms_x100,-1,2663221
OVERFLOW,287,1,adaptive_v_rms_x100,-1,2616825
OVERFLOW,287,1,pitch_contrib_rms_x100,-1,2582487
OVERFLOW,287,1,fixed_contrib_rms_x100,-1,2735
OVERFLOW,287,1,excitation_u_rms_x100,-1,2583118
OVERFLOW,287,1,pitch_to_fixed_ratio_x100,-1,94439
OVERFLOW,287,1,past_to_fixed_ratio_x100,-1,96706
OVERFLOW,290,1,bitstream_ga,-1,4
OVERFLOW,290,1,bitstream_gb,-1,7
OVERFLOW,290,1,pitch_t_int,-1,24
OVERFLOW,290,1,pitch_t_frac,-1,0
OVERFLOW,290,1,adaptive_gain_before_q14,-1,17265
OVERFLOW,290,1,pitch_instability_flag_q0,-1,0
OVERFLOW,290,1,adaptive_gain_after_pitch_instability_q14,-1,17265
OVERFLOW,290,1,fixed_gain_q14,-1,1018528
OVERFLOW,290,1,past_exc_rms_x100,-1,2484587
OVERFLOW,290,1,past_tail_rms_x100,-1,2480124
OVERFLOW,290,1,adaptive_v_rms_x100,-1,2472482
OVERFLOW,290,1,pitch_contrib_rms_x100,-1,2605434
OVERFLOW,290,1,fixed_contrib_rms_x100,-1,2519
OVERFLOW,290,1,excitation_u_rms_x100,-1,2605647
OVERFLOW,290,1,pitch_to_fixed_ratio_x100,-1,103442
OVERFLOW,290,1,past_to_fixed_ratio_x100,-1,98644
OVERFLOW,291,0,bitstream_ga,-1,4
OVERFLOW,291,0,bitstream_gb,-1,7
OVERFLOW,291,0,pitch_t_int,-1,24
OVERFLOW,291,0,pitch_t_frac,-1,0
OVERFLOW,291,0,adaptive_gain_before_q14,-1,17265
OVERFLOW,291,0,pitch_instability_flag_q0,-1,0
OVERFLOW,291,0,adaptive_gain_after_pitch_instability_q14,-1,17265
OVERFLOW,291,0,fixed_gain_q14,-1,658208
OVERFLOW,291,0,past_exc_rms_x100,-1,2517001
OVERFLOW,291,0,past_tail_rms_x100,-1,2605647
OVERFLOW,291,0,adaptive_v_rms_x100,-1,2584325
OVERFLOW,291,0,pitch_contrib_rms_x100,-1,2723288
OVERFLOW,291,0,fixed_contrib_rms_x100,-1,1620
OVERFLOW,291,0,excitation_u_rms_x100,-1,2723486
OVERFLOW,291,0,pitch_to_fixed_ratio_x100,-1,168117
OVERFLOW,291,0,past_to_fixed_ratio_x100,-1,155382
OVERFLOW,291,1,bitstream_ga,-1,7
OVERFLOW,291,1,bitstream_gb,-1,3
OVERFLOW,291,1,pitch_t_int,-1,24
OVERFLOW,291,1,pitch_t_frac,-1,0
OVERFLOW,291,1,adaptive_gain_before_q14,-1,16169
OVERFLOW,291,1,pitch_instability_flag_q0,-1,0
OVERFLOW,291,1,adaptive_gain_after_pitch_instability_q14,-1,16169
OVERFLOW,291,1,fixed_gain_q14,-1,812416
OVERFLOW,291,1,past_exc_rms_x100,-1,2584500
OVERFLOW,291,1,past_tail_rms_x100,-1,2723486
OVERFLOW,291,1,adaptive_v_rms_x100,-1,2613782
OVERFLOW,291,1,pitch_contrib_rms_x100,-1,2579480
OVERFLOW,291,1,fixed_contrib_rms_x100,-1,2025
OVERFLOW,291,1,excitation_u_rms_x100,-1,2579061
OVERFLOW,291,1,pitch_to_fixed_ratio_x100,-1,127391
OVERFLOW,291,1,past_to_fixed_ratio_x100,-1,127639
OVERFLOW,292,0,bitstream_ga,-1,1
OVERFLOW,292,0,bitstream_gb,-1,9
OVERFLOW,292,0,pitch_t_int,-1,24
OVERFLOW,292,0,pitch_t_frac,-1,0
OVERFLOW,292,0,adaptive_gain_before_q14,-1,16683
OVERFLOW,292,0,pitch_instability_flag_q0,-1,0
OVERFLOW,292,0,adaptive_gain_after_pitch_instability_q14,-1,16683
OVERFLOW,292,0,fixed_gain_q14,-1,768544
OVERFLOW,292,0,past_exc_rms_x100,-1,2596830
OVERFLOW,292,0,past_tail_rms_x100,-1,2579061
OVERFLOW,292,0,adaptive_v_rms_x100,-1,2570743
OVERFLOW,292,0,pitch_contrib_rms_x100,-1,2617657
OVERFLOW,292,0,fixed_contrib_rms_x100,-1,1911
OVERFLOW,292,0,excitation_u_rms_x100,-1,2618287
OVERFLOW,292,0,pitch_to_fixed_ratio_x100,-1,136958
OVERFLOW,292,0,past_to_fixed_ratio_x100,-1,135868
OVERFLOW,292,1,bitstream_ga,-1,4
OVERFLOW,292,1,bitstream_gb,-1,9
OVERFLOW,292,1,pitch_t_int,-1,24
OVERFLOW,292,1,pitch_t_frac,-1,0
OVERFLOW,292,1,adaptive_gain_before_q14,-1,16963
OVERFLOW,292,1,pitch_instability_flag_q0,-1,0
OVERFLOW,292,1,adaptive_gain_after_pitch_instability_q14,-1,16963
OVERFLOW,292,1,fixed_gain_q14,-1,1248640
OVERFLOW,292,1,past_exc_rms_x100,-1,2625845
OVERFLOW,292,1,past_tail_rms_x100,-1,2618287
OVERFLOW,292,1,adaptive_v_rms_x100,-1,2605834
OVERFLOW,292,1,pitch_contrib_rms_x100,-1,2697921
OVERFLOW,292,1,fixed_contrib_rms_x100,-1,2927
OVERFLOW,292,1,excitation_u_rms_x100,-1,2698607
OVERFLOW,292,1,pitch_to_fixed_ratio_x100,-1,92177
OVERFLOW,292,1,past_to_fixed_ratio_x100,-1,89714
OVERFLOW,293,0,bitstream_ga,-1,7
OVERFLOW,293,0,bitstream_gb,-1,3
OVERFLOW,293,0,pitch_t_int,-1,24
OVERFLOW,293,0,pitch_t_frac,-1,0
OVERFLOW,293,0,adaptive_gain_before_q14,-1,16169
OVERFLOW,293,0,pitch_instability_flag_q0,-1,0
OVERFLOW,293,0,adaptive_gain_after_pitch_instability_q14,-1,16169
OVERFLOW,293,0,fixed_gain_q14,-1,1383104
OVERFLOW,293,0,past_exc_rms_x100,-1,2644037
OVERFLOW,293,0,past_tail_rms_x100,-1,2698607
OVERFLOW,293,0,adaptive_v_rms_x100,-1,2620630
OVERFLOW,293,0,pitch_contrib_rms_x100,-1,2586245
OVERFLOW,293,0,fixed_contrib_rms_x100,-1,3418
OVERFLOW,293,0,excitation_u_rms_x100,-1,2587396
OVERFLOW,293,0,pitch_to_fixed_ratio_x100,-1,75674
OVERFLOW,293,0,past_to_fixed_ratio_x100,-1,77365
OVERFLOW,295,1,bitstream_ga,-1,1
OVERFLOW,295,1,bitstream_gb,-1,7
OVERFLOW,295,1,pitch_t_int,-1,24
OVERFLOW,295,1,pitch_t_frac,-1,0
OVERFLOW,295,1,adaptive_gain_before_q14,-1,16985
OVERFLOW,295,1,pitch_instability_flag_q0,-1,0
OVERFLOW,295,1,adaptive_gain_after_pitch_instability_q14,-1,16985
OVERFLOW,295,1,fixed_gain_q14,-1,579552
OVERFLOW,295,1,past_exc_rms_x100,-1,2513669
OVERFLOW,295,1,past_tail_rms_x100,-1,2543367
OVERFLOW,295,1,adaptive_v_rms_x100,-1,2535484
OVERFLOW,295,1,pitch_contrib_rms_x100,-1,2628489
OVERFLOW,295,1,fixed_contrib_rms_x100,-1,1346
OVERFLOW,295,1,excitation_u_rms_x100,-1,2629127
OVERFLOW,295,1,pitch_to_fixed_ratio_x100,-1,195212
OVERFLOW,295,1,past_to_fixed_ratio_x100,-1,186685
OVERFLOW,296,0,bitstream_ga,-1,4
OVERFLOW,296,0,bitstream_gb,-1,9
OVERFLOW,296,0,pitch_t_int,-1,32
OVERFLOW,296,0,pitch_t_frac,-1,0
OVERFLOW,296,0,adaptive_gain_before_q14,-1,16963
OVERFLOW,296,0,pitch_instability_flag_q0,-1,0
OVERFLOW,296,0,adaptive_gain_after_pitch_instability_q14,-1,16963
OVERFLOW,296,0,fixed_gain_q14,-1,960864
OVERFLOW,296,0,past_exc_rms_x100,-1,2540319
OVERFLOW,296,0,past_tail_rms_x100,-1,2629127
OVERFLOW,296,0,adaptive_v_rms_x100,-1,2604765
OVERFLOW,296,0,pitch_contrib_rms_x100,-1,2696809
OVERFLOW,296,0,fixed_contrib_rms_x100,-1,2008
OVERFLOW,296,0,excitation_u_rms_x100,-1,2696845
OVERFLOW,296,0,pitch_to_fixed_ratio_x100,-1,134284
OVERFLOW,296,0,past_to_fixed_ratio_x100,-1,126491
OVERFLOW,296,1,bitstream_ga,-1,7
OVERFLOW,296,1,bitstream_gb,-1,3
OVERFLOW,296,1,pitch_t_int,-1,32
OVERFLOW,296,1,pitch_t_frac,-1,0
OVERFLOW,296,1,adaptive_gain_before_q14,-1,16169
OVERFLOW,296,1,pitch_instability_flag_q0,-1,0
OVERFLOW,296,1,adaptive_gain_after_pitch_instability_q14,-1,16169
OVERFLOW,296,1,fixed_gain_q14,-1,1022656
OVERFLOW,296,1,past_exc_rms_x100,-1,2592387
OVERFLOW,296,1,past_tail_rms_x100,-1,2696845
OVERFLOW,296,1,adaptive_v_rms_x100,-1,2623006
OVERFLOW,296,1,pitch_contrib_rms_x100,-1,2588585
OVERFLOW,296,1,fixed_contrib_rms_x100,-1,2114
OVERFLOW,296,1,excitation_u_rms_x100,-1,2588873
OVERFLOW,296,1,pitch_to_fixed_ratio_x100,-1,122450
OVERFLOW,296,1,past_to_fixed_ratio_x100,-1,122629
OVERFLOW,297,0,bitstream_ga,-1,1
OVERFLOW,297,0,bitstream_gb,-1,9
OVERFLOW,297,0,pitch_t_int,-1,24
OVERFLOW,297,0,pitch_t_frac,-1,0
OVERFLOW,297,0,adaptive_gain_before_q14,-1,16683
OVERFLOW,297,0,pitch_instability_flag_q0,-1,0
OVERFLOW,297,0,adaptive_gain_after_pitch_instability_q14,-1,16683
OVERFLOW,297,0,fixed_gain_q14,-1,946080
OVERFLOW,297,0,past_exc_rms_x100,-1,2611291
OVERFLOW,297,0,past_tail_rms_x100,-1,2588873
OVERFLOW,297,0,adaptive_v_rms_x100,-1,2581387
OVERFLOW,297,0,pitch_contrib_rms_x100,-1,2628495
OVERFLOW,297,0,fixed_contrib_rms_x100,-1,2225
OVERFLOW,297,0,excitation_u_rms_x100,-1,2628708
OVERFLOW,297,0,pitch_to_fixed_ratio_x100,-1,118130
OVERFLOW,297,0,past_to_fixed_ratio_x100,-1,117357
OVERFLOW,297,1,bitstream_ga,-1,7
OVERFLOW,297,1,bitstream_gb,-1,3
OVERFLOW,297,1,pitch_t_int,-1,24
OVERFLOW,297,1,pitch_t_frac,-1,0
OVERFLOW,297,1,adaptive_gain_before_q14,-1,16169
OVERFLOW,297,1,pitch_instability_flag_q0,-1,0
OVERFLOW,297,1,adaptive_gain_after_pitch_instability_q14,-1,16169
OVERFLOW,297,1,fixed_gain_q14,-1,1145024
OVERFLOW,297,1,past_exc_rms_x100,-1,2628747
OVERFLOW,297,1,past_tail_rms_x100,-1,2628708
OVERFLOW,297,1,adaptive_v_rms_x100,-1,2614733
OVERFLOW,297,1,pitch_contrib_rms_x100,-1,2580423
OVERFLOW,297,1,fixed_contrib_rms_x100,-1,2835
OVERFLOW,297,1,excitation_u_rms_x100,-1,2580969
OVERFLOW,297,1,pitch_to_fixed_ratio_x100,-1,91027
OVERFLOW,297,1,past_to_fixed_ratio_x100,-1,92732
OVERFLOW,299,0,bitstream_ga,-1,7
OVERFLOW,299,0,bitstream_gb,-1,1
OVERFLOW,299,0,pitch_t_int,-1,24
OVERFLOW,299,0,pitch_t_frac,-1,0
OVERFLOW,299,0,adaptive_gain_before_q14,-1,17356
OVERFLOW,299,0,pitch_instability_flag_q0,-1,0
OVERFLOW,299,0,adaptive_gain_after_pitch_instability_q14,-1,17356
OVERFLOW,299,0,fixed_gain_q14,-1,1654784
OVERFLOW,299,0,past_exc_rms_x100,-1,2509753
OVERFLOW,299,0,past_tail_rms_x100,-1,2339546
OVERFLOW,299,0,adaptive_v_rms_x100,-1,2331257
OVERFLOW,299,0,pitch_contrib_rms_x100,-1,2469562
OVERFLOW,299,0,fixed_contrib_rms_x100,-1,3889
OVERFLOW,299,0,excitation_u_rms_x100,-1,2468399
OVERFLOW,299,0,pitch_to_fixed_ratio_x100,-1,63507
OVERFLOW,299,0,past_to_fixed_ratio_x100,-1,64540
OVERFLOW,300,1,bitstream_ga,-1,5
OVERFLOW,300,1,bitstream_gb,-1,1
OVERFLOW,300,1,pitch_t_int,-1,24
OVERFLOW,300,1,pitch_t_frac,-1,0
OVERFLOW,300,1,adaptive_gain_before_q14,-1,17300
OVERFLOW,300,1,pitch_instability_flag_q0,-1,0
OVERFLOW,300,1,adaptive_gain_after_pitch_instability_q14,-1,17300
OVERFLOW,300,1,fixed_gain_q14,-1,740928
OVERFLOW,300,1,past_exc_rms_x100,-1,2549629
OVERFLOW,300,1,past_tail_rms_x100,-1,2795931
OVERFLOW,300,1,adaptive_v_rms_x100,-1,2629018
OVERFLOW,300,1,pitch_contrib_rms_x100,-1,2775813
OVERFLOW,300,1,fixed_contrib_rms_x100,-1,1822
OVERFLOW,300,1,excitation_u_rms_x100,-1,2775377
OVERFLOW,300,1,pitch_to_fixed_ratio_x100,-1,152320
OVERFLOW,300,1,past_to_fixed_ratio_x100,-1,139908
OVERFLOW,301,0,bitstream_ga,-1,7
OVERFLOW,301,0,bitstream_gb,-1,1
OVERFLOW,301,0,pitch_t_int,-1,24
OVERFLOW,301,0,pitch_t_frac,-1,0
OVERFLOW,301,0,adaptive_gain_before_q14,-1,17356
OVERFLOW,301,0,pitch_instability_flag_q0,-1,0
OVERFLOW,301,0,adaptive_gain_after_pitch_instability_q14,-1,17356
OVERFLOW,301,0,fixed_gain_q14,-1,883520
OVERFLOW,301,0,past_exc_rms_x100,-1,2655315
OVERFLOW,301,0,past_tail_rms_x100,-1,2775377
OVERFLOW,301,0,adaptive_v_rms_x100,-1,2652415
OVERFLOW,301,0,pitch_contrib_rms_x100,-1,2806193
OVERFLOW,301,0,fixed_contrib_rms_x100,-1,1838
OVERFLOW,301,0,excitation_u_rms_x100,-1,2806187
OVERFLOW,301,0,pitch_to_fixed_ratio_x100,-1,152676
OVERFLOW,301,0,past_to_fixed_ratio_x100,-1,144467
OVERFLOW,301,1,bitstream_ga,-1,7
OVERFLOW,301,1,bitstream_gb,-1,3
OVERFLOW,301,1,pitch_t_int,-1,24
OVERFLOW,301,1,pitch_t_frac,-1,0
OVERFLOW,301,1,adaptive_gain_before_q14,-1,16169
OVERFLOW,301,1,pitch_instability_flag_q0,-1,0
OVERFLOW,301,1,adaptive_gain_after_pitch_instability_q14,-1,16169
OVERFLOW,301,1,fixed_gain_q14,-1,944800
OVERFLOW,301,1,past_exc_rms_x100,-1,2737277
OVERFLOW,301,1,past_tail_rms_x100,-1,2806187
OVERFLOW,301,1,adaptive_v_rms_x100,-1,2674326
OVERFLOW,301,1,pitch_contrib_rms_x100,-1,2639230
OVERFLOW,301,1,fixed_contrib_rms_x100,-1,2103
OVERFLOW,301,1,excitation_u_rms_x100,-1,2639541
OVERFLOW,301,1,pitch_to_fixed_ratio_x100,-1,125507
OVERFLOW,301,1,past_to_fixed_ratio_x100,-1,130170
OVERFLOW,302,0,bitstream_ga,-1,1
OVERFLOW,302,0,bitstream_gb,-1,9
OVERFLOW,302,0,pitch_t_int,-1,24
OVERFLOW,302,0,pitch_t_frac,-1,0
OVERFLOW,302,0,adaptive_gain_before_q14,-1,16683
OVERFLOW,302,0,pitch_instability_flag_q0,-1,0
OVERFLOW,302,0,adaptive_gain_after_pitch_instability_q14,-1,16683
OVERFLOW,302,0,fixed_gain_q14,-1,877568
OVERFLOW,302,0,past_exc_rms_x100,-1,2745076
OVERFLOW,302,0,past_tail_rms_x100,-1,2639541
OVERFLOW,302,0,adaptive_v_rms_x100,-1,2629229
OVERFLOW,302,0,pitch_contrib_rms_x100,-1,2677206
OVERFLOW,302,0,fixed_contrib_rms_x100,-1,2074
OVERFLOW,302,0,excitation_u_rms_x100,-1,2677628
OVERFLOW,302,0,pitch_to_fixed_ratio_x100,-1,129065
OVERFLOW,302,0,past_to_fixed_ratio_x100,-1,132337
OVERFLOW,302,1,bitstream_ga,-1,1
OVERFLOW,302,1,bitstream_gb,-1,9
OVERFLOW,302,1,pitch_t_int,-1,24
OVERFLOW,302,1,pitch_t_frac,-1,0
OVERFLOW,302,1,adaptive_gain_before_q14,-1,16683
OVERFLOW,302,1,pitch_instability_flag_q0,-1,0
OVERFLOW,302,1,adaptive_gain_after_pitch_instability_q14,-1,16683
OVERFLOW,302,1,fixed_gain_q14,-1,945440
OVERFLOW,302,1,past_exc_rms_x100,-1,2715313
OVERFLOW,302,1,past_tail_rms_x100,-1,2677628
OVERFLOW,302,1,adaptive_v_rms_x100,-1,2662810
OVERFLOW,302,1,pitch_contrib_rms_x100,-1,2711401
OVERFLOW,302,1,fixed_contrib_rms_x100,-1,2225
OVERFLOW,302,1,excitation_u_rms_x100,-1,2711999
OVERFLOW,302,1,pitch_to_fixed_ratio_x100,-1,121856
OVERFLOW,302,1,past_to_fixed_ratio_x100,-1,122032
OVERFLOW,304,0,bitstream_ga,-1,1
OVERFLOW,304,0,bitstream_gb,-1,9
OVERFLOW,304,0,pitch_t_int,-1,32
OVERFLOW,304,0,pitch_t_frac,-1,0
OVERFLOW,304,0,adaptive_gain_before_q14,-1,16683
OVERFLOW,304,0,pitch_instability_flag_q0,-1,0
OVERFLOW,304,0,adaptive_gain_after_pitch_instability_q14,-1,16683
OVERFLOW,304,0,fixed_gain_q14,-1,1667200
OVERFLOW,304,0,past_exc_rms_x100,-1,2674259
OVERFLOW,304,0,past_tail_rms_x100,-1,2639717
OVERFLOW,304,0,adaptive_v_rms_x100,-1,2632548
OVERFLOW,304,0,pitch_contrib_rms_x100,-1,2680594
OVERFLOW,304,0,fixed_contrib_rms_x100,-1,3699
OVERFLOW,304,0,excitation_u_rms_x100,-1,2679620
OVERFLOW,304,0,pitch_to_fixed_ratio_x100,-1,72463
OVERFLOW,304,0,past_to_fixed_ratio_x100,-1,72292
OVERFLOW,305,1,bitstream_ga,-1,1
OVERFLOW,305,1,bitstream_gb,-1,3
OVERFLOW,305,1,pitch_t_int,-1,24
OVERFLOW,305,1,pitch_t_frac,-1,0
OVERFLOW,305,1,adaptive_gain_before_q14,-1,17663
OVERFLOW,305,1,pitch_instability_flag_q0,-1,0
OVERFLOW,305,1,adaptive_gain_after_pitch_instability_q14,-1,17663
OVERFLOW,305,1,fixed_gain_q14,-1,1475904
OVERFLOW,305,1,past_exc_rms_x100,-1,2650780
OVERFLOW,305,1,past_tail_rms_x100,-1,2628980
OVERFLOW,305,1,adaptive_v_rms_x100,-1,2620268
OVERFLOW,305,1,pitch_contrib_rms_x100,-1,2822593
OVERFLOW,305,1,fixed_contrib_rms_x100,-1,3645
OVERFLOW,305,1,excitation_u_rms_x100,-1,2823008
OVERFLOW,305,1,pitch_to_fixed_ratio_x100,-1,77443
OVERFLOW,305,1,past_to_fixed_ratio_x100,-1,72729
OVERFLOW,306,0,bitstream_ga,-1,1
OVERFLOW,306,0,bitstream_gb,-1,9
OVERFLOW,306,0,pitch_t_int,-1,32
OVERFLOW,306,0,pitch_t_frac,-1,0
OVERFLOW,306,0,adaptive_gain_before_q14,-1,16683
OVERFLOW,306,0,pitch_instability_flag_q0,-1,0
OVERFLOW,306,0,adaptive_gain_after_pitch_instability_q14,-1,16683
OVERFLOW,306,0,fixed_gain_q14,-1,1353408
OVERFLOW,306,0,past_exc_rms_x100,-1,2697776
OVERFLOW,306,0,past_tail_rms_x100,-1,2823008
OVERFLOW,306,0,adaptive_v_rms_x100,-1,2688741
OVERFLOW,306,0,pitch_contrib_rms_x100,-1,2737809
OVERFLOW,306,0,fixed_contrib_rms_x100,-1,3011
OVERFLOW,306,0,excitation_u_rms_x100,-1,2738104
OVERFLOW,306,0,pitch_to_fixed_ratio_x100,-1,90923
OVERFLOW,306,0,past_to_fixed_ratio_x100,-1,89593
OVERFLOW,306,1,bitstream_ga,-1,7
OVERFLOW,306,1,bitstream_gb,-1,3
OVERFLOW,306,1,pitch_t_int,-1,32
OVERFLOW,306,1,pitch_t_frac,-1,0
OVERFLOW,306,1,adaptive_gain_before_q14,-1,16169
OVERFLOW,306,1,pitch_instability_flag_q0,-1,0
OVERFLOW,306,1,adaptive_gain_after_pitch_instability_q14,-1,16169
OVERFLOW,306,1,fixed_gain_q14,-1,1386816
OVERFLOW,306,1,past_exc_rms_x100,-1,2713207
OVERFLOW,306,1,past_tail_rms_x100,-1,2738104
OVERFLOW,306,1,adaptive_v_rms_x100,-1,2699040
OVERFLOW,306,1,pitch_contrib_rms_x100,-1,2663630
OVERFLOW,306,1,fixed_contrib_rms_x100,-1,3088
OVERFLOW,306,1,excitation_u_rms_x100,-1,2664141
OVERFLOW,306,1,pitch_to_fixed_ratio_x100,-1,86252
OVERFLOW,306,1,past_to_fixed_ratio_x100,-1,87857
OVERFLOW,307,0,bitstream_ga,-1,3
OVERFLOW,307,0,bitstream_gb,-1,11
OVERFLOW,307,0,pitch_t_int,-1,24
OVERFLOW,307,0,pitch_t_frac,-1,0
OVERFLOW,307,0,adaptive_gain_before_q14,-1,16115
OVERFLOW,307,0,pitch_instability_flag_q0,-1,0
OVERFLOW,307,0,adaptive_gain_after_pitch_instability_q14,-1,16115
OVERFLOW,307,0,fixed_gain_q14,-1,1593280
OVERFLOW,307,0,past_exc_rms_x100,-1,2711871
