field,frame,sub,index,lag,frac,expected
old_exc,1,1,28,-1,-1,7568
old_exc,1,1,29,-1,-1,0
old_exc,1,1,30,-1,-1,0
old_exc,1,1,31,-1,-1,0
old_exc,1,1,32,-1,-1,0
old_exc,1,1,33,-1,-1,0
old_exc,1,1,34,-1,-1,0
old_exc,1,1,35,-1,-1,7568
old_exc,1,1,36,-1,-1,0
old_exc,1,1,37,-1,-1,0
old_exc,1,1,38,-1,-1,0
old_exc,1,1,39,-1,-1,0
old_exc,1,1,40,-1,-1,0
old_exc,1,1,41,-1,-1,0
old_exc,1,1,42,-1,-1,0
old_exc,1,1,43,-1,-1,0
old_exc,1,1,44,-1,-1,0
old_exc,1,1,45,-1,-1,0
old_exc,1,1,46,-1,-1,0
old_exc,1,1,47,-1,-1,0
old_exc,1,1,48,-1,-1,0
old_exc,1,1,49,-1,-1,0
old_exc,1,1,50,-1,-1,0
old_exc,1,1,51,-1,-1,0
old_exc,1,1,52,-1,-1,0
old_exc,1,1,53,-1,-1,0
old_exc,1,1,54,-1,-1,-7568
old_exc,1,1,55,-1,-1,0
old_exc,1,1,56,-1,-1,0
old_exc,1,1,57,-1,-1,0
old_exc,1,1,58,-1,-1,0
old_exc,1,1,59,-1,-1,0
old_exc,1,1,60,-1,-1,0
old_exc,1,1,61,-1,-1,0
old_exc,1,1,62,-1,-1,0
old_exc,1,1,63,-1,-1,0
old_exc,1,1,64,-1,-1,0
old_exc,1,1,65,-1,-1,-5972
old_exc,1,1,66,-1,-1,0
old_exc,1,1,67,-1,-1,0
old_exc,1,1,68,-1,-1,0
old_exc,1,1,69,-1,-1,-5972
old_exc,1,1,70,-1,-1,0
old_exc,1,1,71,-1,-1,0
old_exc,1,1,72,-1,-1,0
old_exc,1,1,73,-1,-1,-5972
old_exc,1,1,74,-1,-1,0
old_exc,1,1,75,-1,-1,0
old_exc,1,1,76,-1,-1,0
old_exc,1,1,77,-1,-1,0
old_exc,1,1,78,-1,-1,0
old_exc,1,1,79,-1,-1,0
old_exc,1,1,80,-1,-1,0
old_exc,1,1,81,-1,-1,0
old_exc,1,1,82,-1,-1,0
old_exc,1,1,83,-1,-1,0
old_exc,1,1,84,-1,-1,0
old_exc,1,1,85,-1,-1,0
old_exc,1,1,86,-1,-1,0
old_exc,1,1,87,-1,-1,0
old_exc,1,1,88,-1,-1,0
old_exc,1,1,89,-1,-1,0
old_exc,1,1,90,-1,-1,0
old_exc,1,1,91,-1,-1,0
old_exc,1,1,92,-1,-1,0
old_exc,1,1,93,-1,-1,0
old_exc,1,1,94,-1,-1,0
old_exc,1,1,95,-1,-1,921
old_exc,1,1,96,-1,-1,921
old_exc,1,1,97,-1,-1,-5972
old_exc,1,1,98,-1,-1,0
old_exc,1,1,99,-1,-1,0
old_exc,1,1,100,-1,-1,0
old_exc,1,1,101,-1,-1,0
old_exc,1,1,102,-1,-1,0
old_exc,1,1,103,-1,-1,-5510
old_exc,1,1,104,-1,-1,-333
old_exc,1,1,105,-1,-1,-546
old_exc,1,1,106,-1,-1,83
old_exc,1,1,107,-1,-1,5605
old_exc,1,1,108,-1,-1,-7
old_exc,1,1,109,-1,-1,14
old_exc,1,1,110,-1,-1,-15
old_exc,1,1,111,-1,-1,9
old_exc,1,1,112,-1,-1,-7
old_exc,1,1,113,-1,-1,3
old_exc,1,1,114,-1,-1,-3
old_exc,1,1,115,-1,-1,0
old_exc,1,1,116,-1,-1,0
old_exc,1,1,117,-1,-1,0
old_exc,1,1,118,-1,-1,0
old_exc,1,1,119,-1,-1,5620
old_exc,1,1,120,-1,-1,2
old_exc,1,1,121,-1,-1,-3
old_exc,1,1,122,-1,-1,1
old_exc,1,1,123,-1,-1,2
old_exc,1,1,124,-1,-1,-12
old_exc,1,1,125,-1,-1,25
old_exc,1,1,126,-1,-1,-39
old_exc,1,1,127,-1,-1,264
old_exc,1,1,128,-1,-1,-256
old_exc,1,1,129,-1,-1,-565
old_exc,1,1,130,-1,-1,88
old_exc,1,1,131,-1,-1,0
old_exc,1,1,132,-1,-1,-56
old_exc,1,1,133,-1,-1,116
old_exc,1,1,134,-1,-1,-299
old_exc,1,1,135,-1,-1,3685
old_exc,1,1,136,-1,-1,-786
old_exc,1,1,137,-1,-1,-813
old_exc,1,1,138,-1,-1,-113
old_exc,1,1,139,-1,-1,1805
old_exc,1,1,140,-1,-1,747
old_exc,1,1,141,-1,-1,-84
old_exc,1,1,142,-1,-1,-245
exc_residual_ext,1,1,0,-1,-1,160
exc_residual_ext,1,1,1,-1,-1,4542
exc_residual_ext,1,1,2,-1,-1,-601
exc_residual_ext,1,1,3,-1,-1,-5014
exc_residual_ext,1,1,4,-1,-1,108
exc_residual_ext,1,1,5,-1,-1,4500
exc_residual_ext,1,1,6,-1,-1,-635
exc_residual_ext,1,1,7,-1,-1,-5043
exc_residual_ext,1,1,8,-1,-1,88
exc_residual_ext,1,1,9,-1,-1,4490
exc_residual_ext,1,1,10,-1,-1,-638
exc_residual_ext,1,1,11,-1,-1,-5043
exc_residual_ext,1,1,12,-1,-1,97
exc_residual_ext,1,1,13,-1,-1,4501
exc_residual_ext,1,1,14,-1,-1,-619
exc_residual_ext,1,1,15,-1,-1,-5020
exc_residual_ext,1,1,16,-1,-1,123
exc_residual_ext,1,1,17,-1,-1,4529
exc_residual_ext,1,1,18,-1,-1,-590
exc_residual_ext,1,1,19,-1,-1,-4983
exc_residual_ext,1,1,20,-1,-1,141
exc_residual_ext,1,1,21,-1,-1,4586
exc_residual_ext,1,1,22,-1,-1,-577
exc_residual_ext,1,1,23,-1,-1,-4906
exc_residual_ext,1,1,24,-1,-1,150
exc_residual_ext,1,1,25,-1,-1,4654
exc_residual_ext,1,1,26,-1,-1,-560
exc_residual_ext,1,1,27,-1,-1,-4871
exc_residual_ext,1,1,28,-1,-1,220
exc_residual_ext,1,1,29,-1,-1,4629
exc_residual_ext,1,1,30,-1,-1,-420
exc_residual_ext,1,1,31,-1,-1,-4977
exc_residual_ext,1,1,32,-1,-1,437
exc_residual_ext,1,1,33,-1,-1,4456
exc_residual_ext,1,1,34,-1,-1,-161
exc_residual_ext,1,1,35,-1,-1,-5155
exc_residual_ext,1,1,36,-1,-1,636
exc_residual_ext,1,1,37,-1,-1,4416
exc_residual_ext,1,1,38,-1,-1,-257
exc_residual_ext,1,1,39,-1,-1,-4526
rn_int,1,1,-1,27,0,264566368
rn_frac,1,1,-1,27,-1,-552001214
rn_frac,1,1,-1,27,0,264566368
rn_frac,1,1,-1,27,1,-8215826
rn_int,1,1,-1,28,0,457420560
rn_frac,1,1,-1,28,-1,-293112822
rn_frac,1,1,-1,28,0,457420560
rn_frac,1,1,-1,28,1,523330332
rn_int,1,1,-1,29,0,-207507330
rn_frac,1,1,-1,29,-1,455922946
rn_frac,1,1,-1,29,0,-207507330
rn_frac,1,1,-1,29,1,33806800
rn_int,1,1,-1,30,0,-426805416
rn_frac,1,1,-1,30,-1,275479640
rn_frac,1,1,-1,30,0,-426805416
rn_frac,1,1,-1,30,1,-463958198
rn_int,1,1,-1,31,0,123324328
rn_frac,1,1,-1,31,-1,-385772420
rn_frac,1,1,-1,31,0,123324328
rn_frac,1,1,-1,31,1,-86146886
rn_int,1,1,-1,32,0,367980378
rn_frac,1,1,-1,32,-1,-287205302
rn_frac,1,1,-1,32,0,367980378
rn_frac,1,1,-1,32,1,376600942
rn_int,1,1,-1,33,0,-68362078
rn_frac,1,1,-1,33,-1,290679118
rn_frac,1,1,-1,33,0,-68362078
rn_frac,1,1,-1,33,1,108341114
rn_int,1,1,-1,34,0,-336239320
rn_frac,1,1,-1,34,-1,266128250
rn_frac,1,1,-1,34,0,-336239320
rn_frac,1,1,-1,34,1,-313854212
rn_int,1,1,-1,35,0,-6298192
rn_frac,1,1,-1,35,-1,-217946280
rn_frac,1,1,-1,35,0,-6298192
rn_frac,1,1,-1,35,1,-163612592
rn_int,1,1,-1,36,0,363639262
rn_frac,1,1,-1,36,-1,-281863512
rn_frac,1,1,-1,36,0,363639262
rn_frac,1,1,-1,36,1,291728040
centre,2,0,-1,-1,-1,80
window_min,2,0,-1,-1,-1,77
window_max,2,0,-1,-1,-1,83
ref_int,2,0,-1,-1,-1,80
ref_frac,2,0,-1,-1,-1,1
ref_code,2,0,-1,-1,-1,183
prod_int,2,0,-1,-1,-1,80
prod_frac,2,0,-1,-1,-1,0
prod_code,2,0,-1,-1,-1,182
prod_rn_int,2,0,-1,80,0,597737032
ref_rn_frac,2,0,-1,80,1,450569890
a_hat,2,0,0,-1,-1,4096
a_hat,2,0,1,-1,-1,-6224
a_hat,2,0,2,-1,-1,7146
a_hat,2,0,3,-1,-1,-5551
a_hat,2,0,4,-1,-1,2265
a_hat,2,0,5,-1,-1,158
a_hat,2,0,6,-1,-1,887
a_hat,2,0,7,-1,-1,-2137
a_hat,2,0,8,-1,-1,2904
a_hat,2,0,9,-1,-1,-2401
a_hat,2,0,10,-1,-1,1309
residual,2,0,0,-1,-1,-6734
residual,2,0,1,-1,-1,-6220
residual,2,0,2,-1,-1,-7569
residual,2,0,3,-1,-1,-3455
residual,2,0,4,-1,-1,3390
residual,2,0,5,-1,-1,6817
residual,2,0,6,-1,-1,1788
residual,2,0,7,-1,-1,-3171
residual,2,0,8,-1,-1,2773
residual,2,0,9,-1,-1,6366
residual,2,0,10,-1,-1,1555
residual,2,0,11,-1,-1,-3060
residual,2,0,12,-1,-1,1775
residual,2,0,13,-1,-1,6124
residual,2,0,14,-1,-1,1114
residual,2,0,15,-1,-1,-3419
residual,2,0,16,-1,-1,1522
residual,2,0,17,-1,-1,5884
residual,2,0,18,-1,-1,602
residual,2,0,19,-1,-1,-3778
residual,2,0,20,-1,-1,1129
residual,2,0,21,-1,-1,5492
residual,2,0,22,-1,-1,264
residual,2,0,23,-1,-1,-4162
residual,2,0,24,-1,-1,828
residual,2,0,25,-1,-1,5149
residual,2,0,26,-1,-1,-8
residual,2,0,27,-1,-1,-4458
residual,2,0,28,-1,-1,572
residual,2,0,29,-1,-1,4896
residual,2,0,30,-1,-1,-234
residual,2,0,31,-1,-1,-4673
residual,2,0,32,-1,-1,372
residual,2,0,33,-1,-1,4713
residual,2,0,34,-1,-1,-403
residual,2,0,35,-1,-1,-4825
residual,2,0,36,-1,-1,233
residual,2,0,37,-1,-1,4589
residual,2,0,38,-1,-1,-517
residual,2,0,39,-1,-1,-4923
target_x,2,0,0,-1,-1,-6574
target_x,2,0,1,-1,-1,-7233
target_x,2,0,2,-1,-1,-7803
target_x,2,0,3,-1,-1,-4113
target_x,2,0,4,-1,-1,3388
target_x,2,0,5,-1,-1,7411
target_x,2,0,6,-1,-1,2361
target_x,2,0,7,-1,-1,-3427
target_x,2,0,8,-1,-1,2492
target_x,2,0,9,-1,-1,7131
target_x,2,0,10,-1,-1,1958
target_x,2,0,11,-1,-1,-3397
target_x,2,0,12,-1,-1,1533
target_x,2,0,13,-1,-1,6745
target_x,2,0,14,-1,-1,1569
target_x,2,0,15,-1,-1,-3822
target_x,2,0,16,-1,-1,1249
target_x,2,0,17,-1,-1,6490
target_x,2,0,18,-1,-1,1042
target_x,2,0,19,-1,-1,-4242
target_x,2,0,20,-1,-1,857
target_x,2,0,21,-1,-1,6060
target_x,2,0,22,-1,-1,675
target_x,2,0,23,-1,-1,-4646
target_x,2,0,24,-1,-1,524
target_x,2,0,25,-1,-1,5701
target_x,2,0,26,-1,-1,373
target_x,2,0,27,-1,-1,-4954
target_x,2,0,28,-1,-1,243
target_x,2,0,29,-1,-1,5433
target_x,2,0,30,-1,-1,129
target_x,2,0,31,-1,-1,-5182
target_x,2,0,32,-1,-1,28
target_x,2,0,33,-1,-1,5237
target_x,2,0,34,-1,-1,-53
target_x,2,0,35,-1,-1,-5345
target_x,2,0,36,-1,-1,-121
target_x,2,0,37,-1,-1,5104
target_x,2,0,38,-1,-1,-174
target_x,2,0,39,-1,-1,-5452
impulse_h,2,0,0,-1,-1,4096
impulse_h,2,0,1,-1,-1,4668
impulse_h,2,0,2,-1,-1,1301
impulse_h,2,0,3,-1,-1,-756
impulse_h,2,0,4,-1,-1,-185
impulse_h,2,0,5,-1,-1,422
impulse_h,2,0,6,-1,-1,-196
impulse_h,2,0,7,-1,-1,-516
impulse_h,2,0,8,-1,-1,-129
impulse_h,2,0,9,-1,-1,145
impulse_h,2,0,10,-1,-1,23
impulse_h,2,0,11,-1,-1,-99
impulse_h,2,0,12,-1,-1,-32
impulse_h,2,0,13,-1,-1,31
impulse_h,2,0,14,-1,-1,10
impulse_h,2,0,15,-1,-1,-14
impulse_h,2,0,16,-1,-1,-2
impulse_h,2,0,17,-1,-1,11
impulse_h,2,0,18,-1,-1,6
impulse_h,2,0,19,-1,-1,-1
impulse_h,2,0,20,-1,-1,-1
impulse_h,2,0,21,-1,-1,1
impulse_h,2,0,22,-1,-1,1
impulse_h,2,0,23,-1,-1,0
impulse_h,2,0,24,-1,-1,0
impulse_h,2,0,25,-1,-1,0
impulse_h,2,0,26,-1,-1,0
impulse_h,2,0,27,-1,-1,0
impulse_h,2,0,28,-1,-1,0
impulse_h,2,0,29,-1,-1,0
impulse_h,2,0,30,-1,-1,0
impulse_h,2,0,31,-1,-1,0
impulse_h,2,0,32,-1,-1,0
impulse_h,2,0,33,-1,-1,0
impulse_h,2,0,34,-1,-1,0
impulse_h,2,0,35,-1,-1,0
impulse_h,2,0,36,-1,-1,0
impulse_h,2,0,37,-1,-1,0
impulse_h,2,0,38,-1,-1,0
impulse_h,2,0,39,-1,-1,0
target_xb,2,0,0,-1,-1,-15264
target_xb,2,0,1,-1,-1,-18574
target_xb,2,0,2,-1,-1,-14670
target_xb,2,0,3,-1,-1,1718
target_xb,2,0,4,-1,-1,14540
target_xb,2,0,5,-1,-1,8127
target_xb,2,0,6,-1,-1,-3839
target_xb,2,0,7,-1,-1,1350
target_xb,2,0,8,-1,-1,13273
target_xb,2,0,9,-1,-1,7603
target_xb,2,0,10,-1,-1,-4413
target_xb,2,0,11,-1,-1,310
target_xb,2,0,12,-1,-1,11898
target_xb,2,0,13,-1,-1,6725
target_xb,2,0,14,-1,-1,-5272
target_xb,2,0,15,-1,-1,-371
target_xb,2,0,16,-1,-1,11278
target_xb,2,0,17,-1,-1,5856
target_xb,2,0,18,-1,-1,-6284
target_xb,2,0,19,-1,-1,-1265
target_xb,2,0,20,-1,-1,10388
target_xb,2,0,21,-1,-1,4983
target_xb,2,0,22,-1,-1,-7116
target_xb,2,0,23,-1,-1,-2083
target_xb,2,0,24,-1,-1,9620
target_xb,2,0,25,-1,-1,4271
target_xb,2,0,26,-1,-1,-7751
target_xb,2,0,27,-1,-1,-2743
target_xb,2,0,28,-1,-1,8961
target_xb,2,0,29,-1,-1,3760
target_xb,2,0,30,-1,-1,-8108
target_xb,2,0,31,-1,-1,-3299
target_xb,2,0,32,-1,-1,8192
target_xb,2,0,33,-1,-1,3513
target_xb,2,0,34,-1,-1,-7679
target_xb,2,0,35,-1,-1,-3584
target_xb,2,0,36,-1,-1,6646
target_xb,2,0,37,-1,-1,3173
target_xb,2,0,38,-1,-1,-6388
target_xb,2,0,39,-1,-1,-5452
old_exc,2,0,0,-1,-1,0
old_exc,2,0,1,-1,-1,0
old_exc,2,0,2,-1,-1,0
old_exc,2,0,3,-1,-1,0
old_exc,2,0,4,-1,-1,0
old_exc,2,0,5,-1,-1,0
old_exc,2,0,6,-1,-1,0
old_exc,2,0,7,-1,-1,0
old_exc,2,0,8,-1,-1,0
old_exc,2,0,9,-1,-1,0
old_exc,2,0,10,-1,-1,0
old_exc,2,0,11,-1,-1,0
old_exc,2,0,12,-1,-1,0
old_exc,2,0,13,-1,-1,0
old_exc,2,0,14,-1,-1,-7568
old_exc,2,0,15,-1,-1,0
old_exc,2,0,16,-1,-1,0
old_exc,2,0,17,-1,-1,0
old_exc,2,0,18,-1,-1,0
old_exc,2,0,19,-1,-1,0
old_exc,2,0,20,-1,-1,0
old_exc,2,0,21,-1,-1,0
old_exc,2,0,22,-1,-1,0
old_exc,2,0,23,-1,-1,0
old_exc,2,0,24,-1,-1,0
old_exc,2,0,25,-1,-1,-5972
old_exc,2,0,26,-1,-1,0
old_exc,2,0,27,-1,-1,0
old_exc,2,0,28,-1,-1,0
old_exc,2,0,29,-1,-1,-5972
old_exc,2,0,30,-1,-1,0
old_exc,2,0,31,-1,-1,0
old_exc,2,0,32,-1,-1,0
old_exc,2,0,33,-1,-1,-5972
old_exc,2,0,34,-1,-1,0
old_exc,2,0,35,-1,-1,0
old_exc,2,0,36,-1,-1,0
old_exc,2,0,37,-1,-1,0
old_exc,2,0,38,-1,-1,0
old_exc,2,0,39,-1,-1,0
old_exc,2,0,40,-1,-1,0
old_exc,2,0,41,-1,-1,0
old_exc,2,0,42,-1,-1,0
old_exc,2,0,43,-1,-1,0
old_exc,2,0,44,-1,-1,0
old_exc,2,0,45,-1,-1,0
old_exc,2,0,46,-1,-1,0
old_exc,2,0,47,-1,-1,0
old_exc,2,0,48,-1,-1,0
old_exc,2,0,49,-1,-1,0
old_exc,2,0,50,-1,-1,0
old_exc,2,0,51,-1,-1,0
old_exc,2,0,52,-1,-1,0
old_exc,2,0,53,-1,-1,0
old_exc,2,0,54,-1,-1,0
old_exc,2,0,55,-1,-1,921
old_exc,2,0,56,-1,-1,921
old_exc,2,0,57,-1,-1,-5972
old_exc,2,0,58,-1,-1,0
old_exc,2,0,59,-1,-1,0
old_exc,2,0,60,-1,-1,0
old_exc,2,0,61,-1,-1,0
old_exc,2,0,62,-1,-1,0
old_exc,2,0,63,-1,-1,-5510
old_exc,2,0,64,-1,-1,-333
old_exc,2,0,65,-1,-1,-546
old_exc,2,0,66,-1,-1,83
old_exc,2,0,67,-1,-1,5605
old_exc,2,0,68,-1,-1,-7
old_exc,2,0,69,-1,-1,14
old_exc,2,0,70,-1,-1,-15
old_exc,2,0,71,-1,-1,9
old_exc,2,0,72,-1,-1,-7
old_exc,2,0,73,-1,-1,3
old_exc,2,0,74,-1,-1,-3
old_exc,2,0,75,-1,-1,0
old_exc,2,0,76,-1,-1,0
old_exc,2,0,77,-1,-1,0
old_exc,2,0,78,-1,-1,0
old_exc,2,0,79,-1,-1,5620
old_exc,2,0,80,-1,-1,2
old_exc,2,0,81,-1,-1,-3
old_exc,2,0,82,-1,-1,1
old_exc,2,0,83,-1,-1,2
old_exc,2,0,84,-1,-1,-12
old_exc,2,0,85,-1,-1,25
old_exc,2,0,86,-1,-1,-39
old_exc,2,0,87,-1,-1,264
old_exc,2,0,88,-1,-1,-256
old_exc,2,0,89,-1,-1,-565
old_exc,2,0,90,-1,-1,88
old_exc,2,0,91,-1,-1,0
old_exc,2,0,92,-1,-1,-56
old_exc,2,0,93,-1,-1,116
old_exc,2,0,94,-1,-1,-299
old_exc,2,0,95,-1,-1,3685
old_exc,2,0,96,-1,-1,-786
old_exc,2,0,97,-1,-1,-813
old_exc,2,0,98,-1,-1,-113
old_exc,2,0,99,-1,-1,1805
old_exc,2,0,100,-1,-1,747
old_exc,2,0,101,-1,-1,-84
old_exc,2,0,102,-1,-1,-245
old_exc,2,0,103,-1,-1,-174
old_exc,2,0,104,-1,-1,6397
old_exc,2,0,105,-1,-1,-6649
old_exc,2,0,106,-1,-1,1402
old_exc,2,0,107,-1,-1,2407
old_exc,2,0,108,-1,-1,-419
old_exc,2,0,109,-1,-1,110
old_exc,2,0,110,-1,-1,9
old_exc,2,0,111,-1,-1,-60
old_exc,2,0,112,-1,-1,70
old_exc,2,0,113,-1,-1,-60
old_exc,2,0,114,-1,-1,62
old_exc,2,0,115,-1,-1,101
old_exc,2,0,116,-1,-1,-268
old_exc,2,0,117,-1,-1,-220
old_exc,2,0,118,-1,-1,144
old_exc,2,0,119,-1,-1,-171
old_exc,2,0,120,-1,-1,250
old_exc,2,0,121,-1,-1,-415
old_exc,2,0,122,-1,-1,-5248
old_exc,2,0,123,-1,-1,7526
old_exc,2,0,124,-1,-1,-737
old_exc,2,0,125,-1,-1,-377
old_exc,2,0,126,-1,-1,359
old_exc,2,0,127,-1,-1,963
old_exc,2,0,128,-1,-1,124
old_exc,2,0,129,-1,-1,36
old_exc,2,0,130,-1,-1,-386
old_exc,2,0,131,-1,-1,1039
old_exc,2,0,132,-1,-1,3403
old_exc,2,0,133,-1,-1,-2883
old_exc,2,0,134,-1,-1,-2338
old_exc,2,0,135,-1,-1,1374
old_exc,2,0,136,-1,-1,2018
old_exc,2,0,137,-1,-1,-1632
old_exc,2,0,138,-1,-1,-2355
old_exc,2,0,139,-1,-1,1348
old_exc,2,0,140,-1,-1,2035
old_exc,2,0,141,-1,-1,-1649
old_exc,2,0,142,-1,-1,-2341
exc_residual_ext,2,0,0,-1,-1,-6734
exc_residual_ext,2,0,1,-1,-1,-6220
exc_residual_ext,2,0,2,-1,-1,-7569
exc_residual_ext,2,0,3,-1,-1,-3455
exc_residual_ext,2,0,4,-1,-1,3390
exc_residual_ext,2,0,5,-1,-1,6817
exc_residual_ext,2,0,6,-1,-1,1788
exc_residual_ext,2,0,7,-1,-1,-3171
exc_residual_ext,2,0,8,-1,-1,2773
exc_residual_ext,2,0,9,-1,-1,6366
exc_residual_ext,2,0,10,-1,-1,1555
exc_residual_ext,2,0,11,-1,-1,-3060
exc_residual_ext,2,0,12,-1,-1,1775
exc_residual_ext,2,0,13,-1,-1,6124
exc_residual_ext,2,0,14,-1,-1,1114
exc_residual_ext,2,0,15,-1,-1,-3419
exc_residual_ext,2,0,16,-1,-1,1522
exc_residual_ext,2,0,17,-1,-1,5884
exc_residual_ext,2,0,18,-1,-1,602
exc_residual_ext,2,0,19,-1,-1,-3778
exc_residual_ext,2,0,20,-1,-1,1129
exc_residual_ext,2,0,21,-1,-1,5492
exc_residual_ext,2,0,22,-1,-1,264
exc_residual_ext,2,0,23,-1,-1,-4162
exc_residual_ext,2,0,24,-1,-1,828
exc_residual_ext,2,0,25,-1,-1,5149
exc_residual_ext,2,0,26,-1,-1,-8
exc_residual_ext,2,0,27,-1,-1,-4458
exc_residual_ext,2,0,28,-1,-1,572
exc_residual_ext,2,0,29,-1,-1,4896
exc_residual_ext,2,0,30,-1,-1,-234
exc_residual_ext,2,0,31,-1,-1,-4673
exc_residual_ext,2,0,32,-1,-1,372
exc_residual_ext,2,0,33,-1,-1,4713
exc_residual_ext,2,0,34,-1,-1,-403
exc_residual_ext,2,0,35,-1,-1,-4825
exc_residual_ext,2,0,36,-1,-1,233
exc_residual_ext,2,0,37,-1,-1,4589
exc_residual_ext,2,0,38,-1,-1,-517
exc_residual_ext,2,0,39,-1,-1,-4923
rn_int,2,0,-1,77,0,-98521528
rn_frac,2,0,-1,77,-1,88998716
rn_frac,2,0,-1,77,0,-98521528
rn_frac,2,0,-1,77,1,38631620
rn_int,2,0,-1,78,0,-394592068
rn_frac,2,0,-1,78,-1,144635576
rn_frac,2,0,-1,78,0,-394592068
rn_frac,2,0,-1,78,1,-349906290
rn_int,2,0,-1,79,0,-3482174
rn_frac,2,0,-1,79,-1,-240794698
rn_frac,2,0,-1,79,0,-3482174
rn_frac,2,0,-1,79,1,-210341370
rn_int,2,0,-1,80,0,597737032
rn_frac,2,0,-1,80,-1,-348413640
rn_frac,2,0,-1,80,0,597737032
rn_frac,2,0,-1,80,1,450569890
rn_int,2,0,-1,81,0,422339112
rn_frac,2,0,-1,81,-1,237151210
rn_frac,2,0,-1,81,0,422339112
rn_frac,2,0,-1,81,1,569958888
rn_int,2,0,-1,82,0,-73165518
rn_frac,2,0,-1,82,-1,631599468
rn_frac,2,0,-1,82,0,-73165518
rn_frac,2,0,-1,82,1,61618622
rn_int,2,0,-1,83,0,-104047790
rn_frac,2,0,-1,83,-1,244673638
rn_frac,2,0,-1,83,0,-104047790
rn_frac,2,0,-1,83,1,-156528942
centre,2,1,-1,-1,-1,80
window_min,2,1,-1,-1,-1,75
window_max,2,1,-1,-1,-1,84
ref_int,2,1,-1,-1,-1,80
ref_frac,2,1,-1,-1,-1,0
ref_code,2,1,-1,-1,-1,17
prod_int,2,1,-1,-1,-1,80
prod_frac,2,1,-1,-1,-1,1
prod_code,2,1,-1,-1,-1,18
prod_rn_int,2,1,-1,80,0,623528658
ref_rn_frac,2,1,-1,80,0,623528658
a_hat,2,1,0,-1,-1,4096
a_hat,2,1,1,-1,-1,-6596
a_hat,2,1,2,-1,-1,8053
a_hat,2,1,3,-1,-1,-6640
a_hat,2,1,4,-1,-1,3462
a_hat,2,1,5,-1,-1,-1188
a_hat,2,1,6,-1,-1,2056
a_hat,2,1,7,-1,-1,-3149
a_hat,2,1,8,-1,-1,3633
a_hat,2,1,9,-1,-1,-2657
a_hat,2,1,10,-1,-1,1352
residual,2,1,0,-1,-1,120
residual,2,1,1,-1,-1,4482
residual,2,1,2,-1,-1,-561
residual,2,1,3,-1,-1,-4948
residual,2,1,4,-1,-1,74
residual,2,1,5,-1,-1,4445
residual,2,1,6,-1,-1,-588
residual,2,1,7,-1,-1,-4968
residual,2,1,8,-1,-1,61
residual,2,1,9,-1,-1,4439
residual,2,1,10,-1,-1,-589
residual,2,1,11,-1,-1,-4964
residual,2,1,12,-1,-1,74
residual,2,1,13,-1,-1,4450
residual,2,1,14,-1,-1,-567
residual,2,1,15,-1,-1,-4944
residual,2,1,16,-1,-1,102
residual,2,1,17,-1,-1,4479
residual,2,1,18,-1,-1,-538
residual,2,1,19,-1,-1,-4904
residual,2,1,20,-1,-1,118
residual,2,1,21,-1,-1,4539
residual,2,1,22,-1,-1,-528
residual,2,1,23,-1,-1,-4826
residual,2,1,24,-1,-1,121
residual,2,1,25,-1,-1,4610
residual,2,1,26,-1,-1,-520
residual,2,1,27,-1,-1,-4785
residual,2,1,28,-1,-1,181
residual,2,1,29,-1,-1,4589
residual,2,1,30,-1,-1,-380
residual,2,1,31,-1,-1,-4897
residual,2,1,32,-1,-1,406
residual,2,1,33,-1,-1,4394
residual,2,1,34,-1,-1,-97
residual,2,1,35,-1,-1,-5118
residual,2,1,36,-1,-1,653
residual,2,1,37,-1,-1,4296
residual,2,1,38,-1,-1,-134
residual,2,1,39,-1,-1,-4541
target_x,2,1,0,-1,-1,-153
target_x,2,1,1,-1,-1,4894
target_x,2,1,2,-1,-1,-137
target_x,2,1,3,-1,-1,-5513
target_x,2,1,4,-1,-1,-320
target_x,2,1,5,-1,-1,4998
target_x,2,1,6,-1,-1,-234
target_x,2,1,7,-1,-1,-5553
target_x,2,1,8,-1,-1,-309
target_x,2,1,9,-1,-1,4991
target_x,2,1,10,-1,-1,-247
target_x,2,1,11,-1,-1,-5540
target_x,2,1,12,-1,-1,-296
target_x,2,1,13,-1,-1,4999
target_x,2,1,14,-1,-1,-224
target_x,2,1,15,-1,-1,-5516
target_x,2,1,16,-1,-1,-268
target_x,2,1,17,-1,-1,5030
target_x,2,1,18,-1,-1,-191
target_x,2,1,19,-1,-1,-5473
target_x,2,1,20,-1,-1,-248
target_x,2,1,21,-1,-1,5090
target_x,2,1,22,-1,-1,-172
target_x,2,1,23,-1,-1,-5402
target_x,2,1,24,-1,-1,-233
target_x,2,1,25,-1,-1,5152
target_x,2,1,26,-1,-1,-152
target_x,2,1,27,-1,-1,-5368
target_x,2,1,28,-1,-1,-165
target_x,2,1,29,-1,-1,5136
target_x,2,1,30,-1,-1,-20
target_x,2,1,31,-1,-1,-5455
target_x,2,1,32,-1,-1,27
target_x,2,1,33,-1,-1,4994
target_x,2,1,34,-1,-1,203
target_x,2,1,35,-1,-1,-5601
target_x,2,1,36,-1,-1,200
target_x,2,1,37,-1,-1,4972
target_x,2,1,38,-1,-1,113
target_x,2,1,39,-1,-1,-5006
impulse_h,2,1,0,-1,-1,4096
impulse_h,2,1,1,-1,-1,4947
impulse_h,2,1,2,-1,-1,1446
