vector,frame,subframe,field,got
PITCH,1444,-1,top_open_loop,120
PITCH,1445,-1,top_open_loop,80
PITCH,1446,-1,top_open_loop,80
PITCH,1447,-1,top_open_loop,80
PITCH,1448,-1,top_open_loop,80
PITCH,1449,-1,top_open_loop,20
PITCH,1450,-1,top_open_loop,111
PITCH,1451,-1,top_open_loop,80
PITCH,1452,-1,top_open_loop,80
PITCH,1453,-1,top_open_loop,80
PITCH,1454,-1,top_open_loop,80
PITCH,1455,-1,top_open_loop,71
PITCH,1456,-1,top_open_loop,22
PITCH,1457,-1,top_open_loop,80
PITCH,1458,-1,top_open_loop,80
PITCH,1459,-1,top_open_loop,80
PITCH,1460,-1,top_open_loop,80
PITCH,1461,-1,top_open_loop,82
PITCH,1462,-1,top_open_loop,81
PITCH,1463,-1,top_open_loop,124
PITCH,1464,-1,top_open_loop,81
PITCH,1465,-1,top_open_loop,81
PITCH,1466,-1,top_open_loop,81
PITCH,1467,-1,top_open_loop,81
PITCH,1468,-1,top_open_loop,20
PITCH,1469,-1,top_open_loop,25
PITCH,1470,-1,top_open_loop,81
PITCH,1471,-1,top_open_loop,81
PITCH,1472,-1,top_open_loop,81
PITCH,1473,-1,top_open_loop,81
PITCH,1474,-1,top_open_loop,91
PITCH,1475,-1,top_open_loop,93
PITCH,1476,-1,top_open_loop,105
PITCH,1477,-1,top_open_loop,81
PITCH,1478,-1,top_open_loop,81
PITCH,1479,-1,top_open_loop,81
PITCH,1480,-1,top_open_loop,81
PITCH,1481,-1,top_open_loop,20
PITCH,1482,-1,top_open_loop,119
PITCH,1483,-1,top_open_loop,82
PITCH,1484,-1,top_open_loop,82
PITCH,1485,-1,top_open_loop,82
PITCH,1486,-1,top_open_loop,82
PITCH,1487,-1,top_open_loop,75
PITCH,1488,-1,top_open_loop,20
PITCH,1489,-1,top_open_loop,109
PITCH,1490,-1,top_open_loop,82
PITCH,1491,-1,top_open_loop,82
PITCH,1492,-1,top_open_loop,82
PITCH,1493,-1,top_open_loop,82
PITCH,1494,-1,top_open_loop,20
PITCH,1495,-1,top_open_loop,124
PITCH,1496,-1,top_open_loop,82
PITCH,1497,-1,top_open_loop,82
PITCH,1498,-1,top_open_loop,82
PITCH,1499,-1,top_open_loop,82
PITCH,1500,-1,top_open_loop,72
PITCH,1501,-1,top_open_loop,20
PITCH,1502,-1,top_open_loop,85
PITCH,1503,-1,top_open_loop,83
PITCH,1504,-1,top_open_loop,81
PITCH,1505,-1,top_open_loop,85
PITCH,1506,-1,top_open_loop,77
PITCH,1507,-1,top_open_loop,126
PITCH,1508,-1,top_open_loop,83
PITCH,1509,-1,top_open_loop,83
PITCH,1510,-1,top_open_loop,83
PITCH,1511,-1,top_open_loop,83
PITCH,1512,-1,top_open_loop,72
PITCH,1513,-1,top_open_loop,22
PITCH,1514,-1,top_open_loop,88
PITCH,1515,-1,top_open_loop,83
PITCH,1516,-1,top_open_loop,83
PITCH,1517,-1,top_open_loop,83
PITCH,1518,-1,top_open_loop,83
PITCH,1519,-1,top_open_loop,20
PITCH,1520,-1,top_open_loop,122
PITCH,1521,-1,top_open_loop,84
PITCH,1522,-1,top_open_loop,84
PITCH,1523,-1,top_open_loop,84
PITCH,1524,-1,top_open_loop,84
PITCH,1525,-1,top_open_loop,96
PITCH,1526,-1,top_open_loop,97
PITCH,1527,-1,top_open_loop,108
PITCH,1528,-1,top_open_loop,84
PITCH,1529,-1,top_open_loop,84
PITCH,1530,-1,top_open_loop,84
PITCH,1531,-1,top_open_loop,84
PITCH,1532,-1,top_open_loop,20
PITCH,1533,-1,top_open_loop,30
PITCH,1534,-1,top_open_loop,86
PITCH,1535,-1,top_open_loop,84
PITCH,1536,-1,top_open_loop,84
PITCH,1537,-1,top_open_loop,93
PITCH,1538,-1,top_open_loop,89
PITCH,1539,-1,top_open_loop,116
PITCH,1540,-1,top_open_loop,85
PITCH,1541,-1,top_open_loop,85
PITCH,1542,-1,top_open_loop,85
PITCH,1543,-1,top_open_loop,85
PITCH,1544,-1,top_open_loop,72
PITCH,1545,-1,top_open_loop,21
PITCH,1546,-1,top_open_loop,98
PITCH,1547,-1,top_open_loop,86
PITCH,1548,-1,top_open_loop,86
PITCH,1549,-1,top_open_loop,86
PITCH,1550,-1,top_open_loop,86
PITCH,1551,-1,top_open_loop,20
PITCH,1552,-1,top_open_loop,29
PITCH,1553,-1,top_open_loop,87
PITCH,1554,-1,top_open_loop,87
PITCH,1555,-1,top_open_loop,87
PITCH,1556,-1,top_open_loop,87
PITCH,1557,-1,top_open_loop,83
PITCH,1558,-1,top_open_loop,133
PITCH,1559,-1,top_open_loop,88
PITCH,1560,-1,top_open_loop,88
PITCH,1561,-1,top_open_loop,88
PITCH,1562,-1,top_open_loop,88
PITCH,1563,-1,top_open_loop,98
PITCH,1564,-1,top_open_loop,92
PITCH,1565,-1,top_open_loop,120
PITCH,1566,-1,top_open_loop,87
PITCH,1567,-1,top_open_loop,92
PITCH,1568,-1,top_open_loop,89
PITCH,1569,-1,top_open_loop,74
PITCH,1570,-1,top_open_loop,20
PITCH,1571,-1,top_open_loop,116
PITCH,1572,-1,top_open_loop,90
PITCH,1573,-1,top_open_loop,90
PITCH,1574,-1,top_open_loop,90
PITCH,1575,-1,top_open_loop,90
PITCH,1576,-1,top_open_loop,73
PITCH,1577,-1,top_open_loop,103
PITCH,1578,-1,top_open_loop,117
PITCH,1579,-1,top_open_loop,91
PITCH,1580,-1,top_open_loop,91
PITCH,1581,-1,top_open_loop,91
PITCH,1582,-1,top_open_loop,67
PITCH,1583,-1,top_open_loop,22
PITCH,1584,-1,top_open_loop,106
PITCH,1585,-1,top_open_loop,92
PITCH,1586,-1,top_open_loop,92
PITCH,1587,-1,top_open_loop,92
PITCH,1588,-1,top_open_loop,20
PITCH,1589,-1,top_open_loop,21
PITCH,1590,-1,top_open_loop,102
PITCH,1591,-1,top_open_loop,93
PITCH,1592,-1,top_open_loop,93
PITCH,1593,-1,top_open_loop,93
PITCH,1594,-1,top_open_loop,93
PITCH,1595,-1,top_open_loop,76
PITCH,1596,-1,top_open_loop,103
PITCH,1597,-1,top_open_loop,118
PITCH,1598,-1,top_open_loop,94
PITCH,1599,-1,top_open_loop,94
PITCH,1600,-1,top_open_loop,94
PITCH,1601,-1,top_open_loop,68
PITCH,1602,-1,top_open_loop,20
PITCH,1603,-1,top_open_loop,118
PITCH,1604,-1,top_open_loop,94
PITCH,1605,-1,top_open_loop,96
PITCH,1606,-1,top_open_loop,95
PITCH,1607,-1,top_open_loop,102
PITCH,1608,-1,top_open_loop,95
PITCH,1609,-1,top_open_loop,133
PITCH,1610,-1,top_open_loop,96
PITCH,1611,-1,top_open_loop,95
PITCH,1612,-1,top_open_loop,97
PITCH,1613,-1,top_open_loop,97
PITCH,1614,-1,top_open_loop,86
PITCH,1615,-1,top_open_loop,139
PITCH,1616,-1,top_open_loop,97
PITCH,1617,-1,top_open_loop,97
PITCH,1618,-1,top_open_loop,97
PITCH,1619,-1,top_open_loop,97
PITCH,1620,-1,top_open_loop,20
PITCH,1621,-1,top_open_loop,37
PITCH,1622,-1,top_open_loop,98
PITCH,1623,-1,top_open_loop,98
PITCH,1624,-1,top_open_loop,98
PITCH,1625,-1,top_open_loop,98
PITCH,1626,-1,top_open_loop,20
PITCH,1627,-1,top_open_loop,24
PITCH,1628,-1,top_open_loop,106
PITCH,1629,-1,top_open_loop,99
PITCH,1630,-1,top_open_loop,99
PITCH,1631,-1,top_open_loop,99
PITCH,1632,-1,top_open_loop,110
PITCH,1633,-1,top_open_loop,20
PITCH,1634,-1,top_open_loop,126
PITCH,1635,-1,top_open_loop,100
PITCH,1636,-1,top_open_loop,100
PITCH,1637,-1,top_open_loop,100
PITCH,1638,-1,top_open_loop,100
PITCH,1639,-1,top_open_loop,82
PITCH,1640,-1,top_open_loop,42
PITCH,1641,-1,top_open_loop,101
PITCH,1642,-1,top_open_loop,101
PITCH,1643,-1,top_open_loop,101
PITCH,1644,-1,top_open_loop,101
PITCH,1645,-1,top_open_loop,20
PITCH,1646,-1,top_open_loop,20
PITCH,1647,-1,top_open_loop,130
PITCH,1648,-1,top_open_loop,102
PITCH,1649,-1,top_open_loop,102
PITCH,1650,-1,top_open_loop,102
PITCH,1651,-1,top_open_loop,102
PITCH,1652,-1,top_open_loop,89
PITCH,1653,-1,top_open_loop,143
PITCH,1654,-1,top_open_loop,103
PITCH,1655,-1,top_open_loop,103
PITCH,1656,-1,top_open_loop,103
PITCH,1657,-1,top_open_loop,103
PITCH,1658,-1,top_open_loop,20
PITCH,1659,-1,top_open_loop,20
PITCH,1660,-1,top_open_loop,121
PITCH,1661,-1,top_open_loop,104
PITCH,1662,-1,top_open_loop,104
PITCH,1663,-1,top_open_loop,104
PITCH,1664,-1,top_open_loop,104
PITCH,1665,-1,top_open_loop,86
PITCH,1666,-1,top_open_loop,142
PITCH,1667,-1,top_open_loop,105
PITCH,1668,-1,top_open_loop,105
PITCH,1669,-1,top_open_loop,105
PITCH,1670,-1,top_open_loop,105
PITCH,1671,-1,top_open_loop,122
PITCH,1672,-1,top_open_loop,104
PITCH,1673,-1,top_open_loop,130
PITCH,1674,-1,top_open_loop,106
PITCH,1675,-1,top_open_loop,106
PITCH,1676,-1,top_open_loop,106
PITCH,1677,-1,top_open_loop,91
PITCH,1678,-1,top_open_loop,143
PITCH,1679,-1,top_open_loop,107
PITCH,1680,-1,top_open_loop,107
PITCH,1681,-1,top_open_loop,107
PITCH,1682,-1,top_open_loop,107
PITCH,1683,-1,top_open_loop,121
PITCH,1684,-1,top_open_loop,104
PITCH,1685,-1,top_open_loop,130
PITCH,1686,-1,top_open_loop,108
PITCH,1687,-1,top_open_loop,108
PITCH,1688,-1,top_open_loop,108
PITCH,1689,-1,top_open_loop,108
PITCH,1690,-1,top_open_loop,20
PITCH,1691,-1,top_open_loop,22
PITCH,1692,-1,top_open_loop,120
PITCH,1693,-1,top_open_loop,109
PITCH,1694,-1,top_open_loop,109
PITCH,1695,-1,top_open_loop,109
PITCH,1696,-1,top_open_loop,98
PITCH,1697,-1,top_open_loop,60
PITCH,1698,-1,top_open_loop,110
PITCH,1699,-1,top_open_loop,110
PITCH,1700,-1,top_open_loop,110
PITCH,1701,-1,top_open_loop,110
PITCH,1702,-1,top_open_loop,118
PITCH,1703,-1,top_open_loop,104
PITCH,1704,-1,top_open_loop,143
PITCH,1705,-1,top_open_loop,111
PITCH,1706,-1,top_open_loop,111
PITCH,1707,-1,top_open_loop,111
PITCH,1708,-1,top_open_loop,111
PITCH,1709,-1,top_open_loop,126
PITCH,1710,-1,top_open_loop,104
PITCH,1711,-1,top_open_loop,137
PITCH,1712,-1,top_open_loop,112
PITCH,1713,-1,top_open_loop,112
PITCH,1714,-1,top_open_loop,112
PITCH,1715,-1,top_open_loop,82
PITCH,1716,-1,top_open_loop,30
PITCH,1717,-1,top_open_loop,121
PITCH,1718,-1,top_open_loop,113
PITCH,1719,-1,top_open_loop,113
PITCH,1720,-1,top_open_loop,113
PITCH,1721,-1,top_open_loop,113
PITCH,1722,-1,top_open_loop,82
PITCH,1723,-1,top_open_loop,31
PITCH,1724,-1,top_open_loop,122
PITCH,1725,-1,top_open_loop,114
PITCH,1726,-1,top_open_loop,114
PITCH,1727,-1,top_open_loop,115
PITCH,1728,-1,top_open_loop,103
PITCH,1729,-1,top_open_loop,63
PITCH,1730,-1,top_open_loop,115
PITCH,1731,-1,top_open_loop,115
PITCH,1732,-1,top_open_loop,115
PITCH,1733,-1,top_open_loop,115
PITCH,1734,-1,top_open_loop,115
PITCH,1735,-1,top_open_loop,97
PITCH,1736,-1,top_open_loop,59
PITCH,1737,-1,top_open_loop,116
PITCH,1738,-1,top_open_loop,116
PITCH,1739,-1,top_open_loop,116
PITCH,1740,-1,top_open_loop,129
PITCH,1741,-1,top_open_loop,104
PITCH,1742,-1,top_open_loop,143
PITCH,1743,-1,top_open_loop,117
PITCH,1744,-1,top_open_loop,117
PITCH,1745,-1,top_open_loop,118
PITCH,1746,-1,top_open_loop,117
PITCH,1747,-1,top_open_loop,117
PITCH,1748,-1,top_open_loop,103
PITCH,1749,-1,top_open_loop,63
PITCH,1750,-1,top_open_loop,118
PITCH,1751,-1,top_open_loop,118
PITCH,1752,-1,top_open_loop,118
PITCH,1753,-1,top_open_loop,132
PITCH,1754,-1,top_open_loop,104
PITCH,1755,-1,top_open_loop,143
PITCH,1756,-1,top_open_loop,119
PITCH,1757,-1,top_open_loop,119
PITCH,1758,-1,top_open_loop,119
PITCH,1759,-1,top_open_loop,20
PITCH,1760,-1,top_open_loop,20
PITCH,1761,-1,top_open_loop,143
PITCH,1762,-1,top_open_loop,120
PITCH,1763,-1,top_open_loop,122
PITCH,1764,-1,top_open_loop,120
PITCH,1765,-1,top_open_loop,120
PITCH,1766,-1,top_open_loop,121
PITCH,1767,-1,top_open_loop,105
PITCH,1768,-1,top_open_loop,68
PITCH,1769,-1,top_open_loop,121
PITCH,1770,-1,top_open_loop,121
PITCH,1771,-1,top_open_loop,121
PITCH,1772,-1,top_open_loop,128
PITCH,1773,-1,top_open_loop,104
PITCH,1774,-1,top_open_loop,72
PITCH,1775,-1,top_open_loop,122
PITCH,1776,-1,top_open_loop,122
PITCH,1777,-1,top_open_loop,122
PITCH,1778,-1,top_open_loop,134
PITCH,1779,-1,top_open_loop,106
PITCH,1780,-1,top_open_loop,143
PITCH,1781,-1,top_open_loop,123
PITCH,1782,-1,top_open_loop,123
PITCH,1783,-1,top_open_loop,123
PITCH,1784,-1,top_open_loop,20
PITCH,1785,-1,top_open_loop,101
PITCH,1786,-1,top_open_loop,143
PITCH,1787,-1,top_open_loop,124
PITCH,1788,-1,top_open_loop,124
PITCH,1789,-1,top_open_loop,124
PITCH,1790,-1,top_open_loop,124
PITCH,1791,-1,top_open_loop,124
PITCH,1792,-1,top_open_loop,88
PITCH,1793,-1,top_open_loop,27
PITCH,1794,-1,top_open_loop,134
PITCH,1795,-1,top_open_loop,125
PITCH,1796,-1,top_open_loop,125
PITCH,1797,-1,top_open_loop,125
PITCH,1798,-1,top_open_loop,86
PITCH,1799,-1,top_open_loop,106
PITCH,1800,-1,top_open_loop,105
PITCH,1801,-1,top_open_loop,82
PITCH,1802,-1,top_open_loop,81
PITCH,1803,-1,top_open_loop,81
PITCH,1804,-1,top_open_loop,82
PITCH,1805,-1,top_open_loop,81
PITCH,1806,-1,top_open_loop,81
PITCH,1807,-1,top_open_loop,81
PITCH,1808,-1,top_open_loop,81
PITCH,1809,-1,top_open_loop,81
PITCH,1810,-1,top_open_loop,81
PITCH,1811,-1,top_open_loop,81
PITCH,1812,-1,top_open_loop,80
PITCH,1813,-1,top_open_loop,81
PITCH,1814,-1,top_open_loop,80
PITCH,1815,-1,top_open_loop,80
PITCH,1816,-1,top_open_loop,78
PITCH,1817,-1,top_open_loop,78
PITCH,1818,-1,top_open_loop,80
PITCH,1819,-1,top_open_loop,82
PITCH,1820,-1,top_open_loop,81
PITCH,1821,-1,top_open_loop,81
PITCH,1822,-1,top_open_loop,80
PITCH,1823,-1,top_open_loop,79
PITCH,1824,-1,top_open_loop,79
PITCH,1825,-1,top_open_loop,79
PITCH,1826,-1,top_open_loop,79
PITCH,1827,-1,top_open_loop,81
PITCH,1828,-1,top_open_loop,81
PITCH,1829,-1,top_open_loop,81
PITCH,1830,-1,top_open_loop,80
PITCH,1831,-1,top_open_loop,81
PITCH,1832,-1,top_open_loop,82
PITCH,1833,-1,top_open_loop,82
PITCH,1834,-1,top_open_loop,82
