field,frame,tap,L0,L1,L2,L3,col,got
target_lsf,10,-1,1,-1,-1,-1,6,18036
target_lsf,10,-1,1,-1,-1,-1,7,18655
target_lsf,10,-1,1,-1,-1,-1,8,20611
target_lsf,10,-1,1,-1,-1,-1,9,20426
encoder_index,10,-1,-1,-1,-1,-1,0,1
encoder_index,10,-1,-1,-1,-1,-1,1,5
encoder_index,10,-1,-1,-1,-1,-1,2,14
encoder_index,10,-1,-1,-1,-1,-1,3,23
bitstream_index,10,-1,-1,-1,-1,-1,0,1
bitstream_index,10,-1,-1,-1,-1,-1,1,5
bitstream_index,10,-1,-1,-1,-1,-1,2,7
bitstream_index,10,-1,-1,-1,-1,-1,3,23
encoder_tuple_cost,10,-1,1,5,14,23,-1,216362194
bitstream_tuple_cost,10,-1,1,5,7,23,-1,720241259
encoder_tuple_rank,10,-1,1,5,14,23,-1,1
bitstream_tuple_rank,10,-1,1,5,7,23,-1,28
predictor_memory,11,0,-1,-1,-1,-1,0,2355
predictor_memory,11,0,-1,-1,-1,-1,1,2365
predictor_memory,11,0,-1,-1,-1,-1,2,2904
predictor_memory,11,0,-1,-1,-1,-1,3,4322
predictor_memory,11,0,-1,-1,-1,-1,4,7896
predictor_memory,11,0,-1,-1,-1,-1,5,12051
predictor_memory,11,0,-1,-1,-1,-1,6,18297
predictor_memory,11,0,-1,-1,-1,-1,7,18912
predictor_memory,11,0,-1,-1,-1,-1,8,21131
predictor_memory,11,0,-1,-1,-1,-1,9,21200
predictor_memory,11,1,-1,-1,-1,-1,0,1872
predictor_memory,11,1,-1,-1,-1,-1,1,5906
predictor_memory,11,1,-1,-1,-1,-1,2,7613
predictor_memory,11,1,-1,-1,-1,-1,3,10055
predictor_memory,11,1,-1,-1,-1,-1,4,12060
predictor_memory,11,1,-1,-1,-1,-1,5,14185
predictor_memory,11,1,-1,-1,-1,-1,6,16409
predictor_memory,11,1,-1,-1,-1,-1,7,18689
predictor_memory,11,1,-1,-1,-1,-1,8,21797
predictor_memory,11,1,-1,-1,-1,-1,9,24583
predictor_memory,11,2,-1,-1,-1,-1,0,2876
predictor_memory,11,2,-1,-1,-1,-1,1,4385
predictor_memory,11,2,-1,-1,-1,-1,2,5783
predictor_memory,11,2,-1,-1,-1,-1,3,8803
predictor_memory,11,2,-1,-1,-1,-1,4,11382
predictor_memory,11,2,-1,-1,-1,-1,5,14006
predictor_memory,11,2,-1,-1,-1,-1,6,16860
predictor_memory,11,2,-1,-1,-1,-1,7,19706
predictor_memory,11,2,-1,-1,-1,-1,8,20528
predictor_memory,11,2,-1,-1,-1,-1,9,24048
predictor_memory,11,3,-1,-1,-1,-1,0,2668
predictor_memory,11,3,-1,-1,-1,-1,1,3472
predictor_memory,11,3,-1,-1,-1,-1,2,5428
predictor_memory,11,3,-1,-1,-1,-1,3,8209
predictor_memory,11,3,-1,-1,-1,-1,4,10961
predictor_memory,11,3,-1,-1,-1,-1,5,14281
predictor_memory,11,3,-1,-1,-1,-1,6,16327
predictor_memory,11,3,-1,-1,-1,-1,7,18088
predictor_memory,11,3,-1,-1,-1,-1,8,21997
predictor_memory,11,3,-1,-1,-1,-1,9,23247
omega_lsf,11,-1,-1,-1,-1,-1,0,2021
omega_lsf,11,-1,-1,-1,-1,-1,1,2577
omega_lsf,11,-1,-1,-1,-1,-1,2,3459
omega_lsf,11,-1,-1,-1,-1,-1,3,5727
omega_lsf,11,-1,-1,-1,-1,-1,4,9619
omega_lsf,11,-1,-1,-1,-1,-1,5,12631
omega_lsf,11,-1,-1,-1,-1,-1,6,17091
omega_lsf,11,-1,-1,-1,-1,-1,7,18760
omega_lsf,11,-1,-1,-1,-1,-1,8,21151
omega_lsf,11,-1,-1,-1,-1,-1,9,21923
weight_lsf,11,-1,-1,-1,-1,-1,0,270
weight_lsf,11,-1,-1,-1,-1,-1,1,262
weight_lsf,11,-1,-1,-1,-1,-1,2,427
weight_lsf,11,-1,-1,-1,-1,-1,3,1267
weight_lsf,11,-1,-1,-1,-1,-1,4,1970
weight_lsf,11,-1,-1,-1,-1,-1,5,2281
weight_lsf,11,-1,-1,-1,-1,-1,6,1253
weight_lsf,11,-1,-1,-1,-1,-1,7,577
weight_lsf,11,-1,-1,-1,-1,-1,8,429
weight_lsf,11,-1,-1,-1,-1,-1,9,353
target_lsf,11,-1,0,-1,-1,-1,0,857
target_lsf,11,-1,0,-1,-1,-1,1,-1415
target_lsf,11,-1,0,-1,-1,-1,2,-1868
target_lsf,11,-1,0,-1,-1,-1,3,608
target_lsf,11,-1,0,-1,-1,-1,4,7680
target_lsf,11,-1,0,-1,-1,-1,5,10537
target_lsf,11,-1,0,-1,-1,-1,6,16851
target_lsf,11,-1,0,-1,-1,-1,7,18360
target_lsf,11,-1,0,-1,-1,-1,8,20742
target_lsf,11,-1,0,-1,-1,-1,9,18725
target_lsf,11,-1,1,-1,-1,-1,0,1563
target_lsf,11,-1,1,-1,-1,-1,1,1849
target_lsf,11,-1,1,-1,-1,-1,2,2904
target_lsf,11,-1,1,-1,-1,-1,3,4910
target_lsf,11,-1,1,-1,-1,-1,4,9500
target_lsf,11,-1,1,-1,-1,-1,5,12209
target_lsf,11,-1,1,-1,-1,-1,6,16737
target_lsf,11,-1,1,-1,-1,-1,7,18618
target_lsf,11,-1,1,-1,-1,-1,8,21003
target_lsf,11,-1,1,-1,-1,-1,9,20987
encoder_index,11,-1,-1,-1,-1,-1,0,1
encoder_index,11,-1,-1,-1,-1,-1,1,17
encoder_index,11,-1,-1,-1,-1,-1,2,30
encoder_index,11,-1,-1,-1,-1,-1,3,7
bitstream_index,11,-1,-1,-1,-1,-1,0,1
bitstream_index,11,-1,-1,-1,-1,-1,1,2
bitstream_index,11,-1,-1,-1,-1,-1,2,3
bitstream_index,11,-1,-1,-1,-1,-1,3,8
encoder_tuple_cost,11,-1,1,17,30,7,-1,385056882
bitstream_tuple_cost,11,-1,1,2,3,8,-1,306045578
encoder_tuple_rank,11,-1,1,17,30,7,-1,3
bitstream_tuple_rank,11,-1,1,2,3,8,-1,2
predictor_memory,12,0,-1,-1,-1,-1,0,2329
predictor_memory,12,0,-1,-1,-1,-1,1,2474
predictor_memory,12,0,-1,-1,-1,-1,2,2491
predictor_memory,12,0,-1,-1,-1,-1,3,5133
predictor_memory,12,0,-1,-1,-1,-1,4,9882
predictor_memory,12,0,-1,-1,-1,-1,5,12010
predictor_memory,12,0,-1,-1,-1,-1,6,16572
predictor_memory,12,0,-1,-1,-1,-1,7,19581
predictor_memory,12,0,-1,-1,-1,-1,8,20312
predictor_memory,12,0,-1,-1,-1,-1,9,21464
predictor_memory,12,1,-1,-1,-1,-1,0,2355
predictor_memory,12,1,-1,-1,-1,-1,1,2365
predictor_memory,12,1,-1,-1,-1,-1,2,2904
predictor_memory,12,1,-1,-1,-1,-1,3,4322
predictor_memory,12,1,-1,-1,-1,-1,4,7896
predictor_memory,12,1,-1,-1,-1,-1,5,12051
predictor_memory,12,1,-1,-1,-1,-1,6,18297
predictor_memory,12,1,-1,-1,-1,-1,7,18912
predictor_memory,12,1,-1,-1,-1,-1,8,21131
predictor_memory,12,1,-1,-1,-1,-1,9,21200
predictor_memory,12,2,-1,-1,-1,-1,0,1872
predictor_memory,12,2,-1,-1,-1,-1,1,5906
predictor_memory,12,2,-1,-1,-1,-1,2,7613
predictor_memory,12,2,-1,-1,-1,-1,3,10055
predictor_memory,12,2,-1,-1,-1,-1,4,12060
predictor_memory,12,2,-1,-1,-1,-1,5,14185
predictor_memory,12,2,-1,-1,-1,-1,6,16409
predictor_memory,12,2,-1,-1,-1,-1,7,18689
predictor_memory,12,2,-1,-1,-1,-1,8,21797
predictor_memory,12,2,-1,-1,-1,-1,9,24583
predictor_memory,12,3,-1,-1,-1,-1,0,2876
predictor_memory,12,3,-1,-1,-1,-1,1,4385
predictor_memory,12,3,-1,-1,-1,-1,2,5783
predictor_memory,12,3,-1,-1,-1,-1,3,8803
predictor_memory,12,3,-1,-1,-1,-1,4,11382
predictor_memory,12,3,-1,-1,-1,-1,5,14006
predictor_memory,12,3,-1,-1,-1,-1,6,16860
predictor_memory,12,3,-1,-1,-1,-1,7,19706
predictor_memory,12,3,-1,-1,-1,-1,8,20528
predictor_memory,12,3,-1,-1,-1,-1,9,24048
omega_lsf,12,-1,-1,-1,-1,-1,0,2051
omega_lsf,12,-1,-1,-1,-1,-1,1,2578
omega_lsf,12,-1,-1,-1,-1,-1,2,3435
omega_lsf,12,-1,-1,-1,-1,-1,3,5656
omega_lsf,12,-1,-1,-1,-1,-1,4,9307
omega_lsf,12,-1,-1,-1,-1,-1,5,11938
omega_lsf,12,-1,-1,-1,-1,-1,6,16436
omega_lsf,12,-1,-1,-1,-1,-1,7,18739
omega_lsf,12,-1,-1,-1,-1,-1,8,21160
omega_lsf,12,-1,-1,-1,-1,-1,9,21940
weight_lsf,12,-1,-1,-1,-1,-1,0,270
weight_lsf,12,-1,-1,-1,-1,-1,1,259
weight_lsf,12,-1,-1,-1,-1,-1,2,418
weight_lsf,12,-1,-1,-1,-1,-1,3,1136
weight_lsf,12,-1,-1,-1,-1,-1,4,1591
weight_lsf,12,-1,-1,-1,-1,-1,5,2102
weight_lsf,12,-1,-1,-1,-1,-1,6,1589
weight_lsf,12,-1,-1,-1,-1,-1,7,733
weight_lsf,12,-1,-1,-1,-1,-1,8,434
weight_lsf,12,-1,-1,-1,-1,-1,9,353
target_lsf,12,-1,0,-1,-1,-1,0,1172
target_lsf,12,-1,0,-1,-1,-1,1,256
target_lsf,12,-1,0,-1,-1,-1,2,1625
target_lsf,12,-1,0,-1,-1,-1,3,3504
target_lsf,12,-1,0,-1,-1,-1,4,7439
target_lsf,12,-1,0,-1,-1,-1,5,9741
target_lsf,12,-1,0,-1,-1,-1,6,14598
target_lsf,12,-1,0,-1,-1,-1,7,17423
target_lsf,12,-1,0,-1,-1,-1,8,21898
target_lsf,12,-1,0,-1,-1,-1,9,20579
target_lsf,12,-1,1,-1,-1,-1,0,1684
target_lsf,12,-1,1,-1,-1,-1,1,2150
target_lsf,12,-1,1,-1,-1,-1,2,3504
target_lsf,12,-1,1,-1,-1,-1,3,5331
target_lsf,12,-1,1,-1,-1,-1,4,8716
target_lsf,12,-1,1,-1,-1,-1,5,11351
target_lsf,12,-1,1,-1,-1,-1,6,15794
target_lsf,12,-1,1,-1,-1,-1,7,18093
target_lsf,12,-1,1,-1,-1,-1,8,21583
target_lsf,12,-1,1,-1,-1,-1,9,21517
encoder_index,12,-1,-1,-1,-1,-1,0,1
encoder_index,12,-1,-1,-1,-1,-1,1,17
encoder_index,12,-1,-1,-1,-1,-1,2,27
encoder_index,12,-1,-1,-1,-1,-1,3,23
bitstream_index,12,-1,-1,-1,-1,-1,0,1
bitstream_index,12,-1,-1,-1,-1,-1,1,17
bitstream_index,12,-1,-1,-1,-1,-1,2,22
bitstream_index,12,-1,-1,-1,-1,-1,3,23
encoder_tuple_cost,12,-1,1,17,27,23,-1,125124208
bitstream_tuple_cost,12,-1,1,17,22,23,-1,235518430
encoder_tuple_rank,12,-1,1,17,27,23,-1,1
bitstream_tuple_rank,12,-1,1,17,22,23,-1,3
predictor_memory,13,0,-1,-1,-1,-1,0,1406
predictor_memory,13,0,-1,-1,-1,-1,1,2205
predictor_memory,13,0,-1,-1,-1,-1,2,3092
predictor_memory,13,0,-1,-1,-1,-1,3,4912
predictor_memory,13,0,-1,-1,-1,-1,4,8622
predictor_memory,13,0,-1,-1,-1,-1,5,11442
predictor_memory,13,0,-1,-1,-1,-1,6,15854
predictor_memory,13,0,-1,-1,-1,-1,7,18418
predictor_memory,13,0,-1,-1,-1,-1,8,21242
predictor_memory,13,0,-1,-1,-1,-1,9,21593
predictor_memory,13,1,-1,-1,-1,-1,0,2329
predictor_memory,13,1,-1,-1,-1,-1,1,2474
predictor_memory,13,1,-1,-1,-1,-1,2,2491
predictor_memory,13,1,-1,-1,-1,-1,3,5133
predictor_memory,13,1,-1,-1,-1,-1,4,9882
predictor_memory,13,1,-1,-1,-1,-1,5,12010
predictor_memory,13,1,-1,-1,-1,-1,6,16572
predictor_memory,13,1,-1,-1,-1,-1,7,19581
predictor_memory,13,1,-1,-1,-1,-1,8,20312
predictor_memory,13,1,-1,-1,-1,-1,9,21464
predictor_memory,13,2,-1,-1,-1,-1,0,2355
predictor_memory,13,2,-1,-1,-1,-1,1,2365
predictor_memory,13,2,-1,-1,-1,-1,2,2904
predictor_memory,13,2,-1,-1,-1,-1,3,4322
predictor_memory,13,2,-1,-1,-1,-1,4,7896
predictor_memory,13,2,-1,-1,-1,-1,5,12051
predictor_memory,13,2,-1,-1,-1,-1,6,18297
predictor_memory,13,2,-1,-1,-1,-1,7,18912
predictor_memory,13,2,-1,-1,-1,-1,8,21131
predictor_memory,13,2,-1,-1,-1,-1,9,21200
predictor_memory,13,3,-1,-1,-1,-1,0,1872
predictor_memory,13,3,-1,-1,-1,-1,1,5906
predictor_memory,13,3,-1,-1,-1,-1,2,7613
predictor_memory,13,3,-1,-1,-1,-1,3,10055
predictor_memory,13,3,-1,-1,-1,-1,4,12060
predictor_memory,13,3,-1,-1,-1,-1,5,14185
predictor_memory,13,3,-1,-1,-1,-1,6,16409
predictor_memory,13,3,-1,-1,-1,-1,7,18689
predictor_memory,13,3,-1,-1,-1,-1,8,21797
predictor_memory,13,3,-1,-1,-1,-1,9,24583
omega_lsf,13,-1,-1,-1,-1,-1,0,1968
omega_lsf,13,-1,-1,-1,-1,-1,1,2591
omega_lsf,13,-1,-1,-1,-1,-1,2,3459
omega_lsf,13,-1,-1,-1,-1,-1,3,5712
omega_lsf,13,-1,-1,-1,-1,-1,4,8993
omega_lsf,13,-1,-1,-1,-1,-1,5,11584
omega_lsf,13,-1,-1,-1,-1,-1,6,15828
omega_lsf,13,-1,-1,-1,-1,-1,7,18618
omega_lsf,13,-1,-1,-1,-1,-1,8,21089
omega_lsf,13,-1,-1,-1,-1,-1,9,21951
weight_lsf,13,-1,-1,-1,-1,-1,0,271
weight_lsf,13,-1,-1,-1,-1,-1,1,266
weight_lsf,13,-1,-1,-1,-1,-1,2,423
weight_lsf,13,-1,-1,-1,-1,-1,3,997
weight_lsf,13,-1,-1,-1,-1,-1,4,1363
weight_lsf,13,-1,-1,-1,-1,-1,5,1928
weight_lsf,13,-1,-1,-1,-1,-1,6,1706
weight_lsf,13,-1,-1,-1,-1,-1,7,898
weight_lsf,13,-1,-1,-1,-1,-1,8,453
weight_lsf,13,-1,-1,-1,-1,-1,9,360
target_lsf,13,-1,0,-1,-1,-1,0,2029
target_lsf,13,-1,0,-1,-1,-1,1,2051
target_lsf,13,-1,0,-1,-1,-1,2,3793
target_lsf,13,-1,0,-1,-1,-1,3,6372
target_lsf,13,-1,0,-1,-1,-1,4,8201
target_lsf,13,-1,0,-1,-1,-1,5,10251
target_lsf,13,-1,0,-1,-1,-1,6,13434
target_lsf,13,-1,0,-1,-1,-1,7,17852
target_lsf,13,-1,0,-1,-1,-1,8,21286
target_lsf,13,-1,0,-1,-1,-1,9,22091
target_lsf,13,-1,1,-1,-1,-1,0,2096
target_lsf,13,-1,1,-1,-1,-1,1,2512
target_lsf,13,-1,1,-1,-1,-1,2,3576
target_lsf,13,-1,1,-1,-1,-1,3,5967
target_lsf,13,-1,1,-1,-1,-1,4,8814
target_lsf,13,-1,1,-1,-1,-1,5,11241
target_lsf,13,-1,1,-1,-1,-1,6,15081
target_lsf,13,-1,1,-1,-1,-1,7,18407
target_lsf,13,-1,1,-1,-1,-1,8,21108
target_lsf,13,-1,1,-1,-1,-1,9,21951
encoder_index,13,-1,-1,-1,-1,-1,0,0
encoder_index,13,-1,-1,-1,-1,-1,1,105
encoder_index,13,-1,-1,-1,-1,-1,2,28
encoder_index,13,-1,-1,-1,-1,-1,3,9
bitstream_index,13,-1,-1,-1,-1,-1,0,0
bitstream_index,13,-1,-1,-1,-1,-1,1,43
bitstream_index,13,-1,-1,-1,-1,-1,2,10
bitstream_index,13,-1,-1,-1,-1,-1,3,31
encoder_tuple_cost,13,-1,0,105,28,9,-1,138836535
bitstream_tuple_cost,13,-1,0,43,10,31,-1,734211430
encoder_tuple_rank,13,-1,0,105,28,9,-1,7
bitstream_tuple_rank,13,-1,0,43,10,31,-1,4866
predictor_memory,14,0,-1,-1,-1,-1,0,1334
predictor_memory,14,0,-1,-1,-1,-1,1,3179
predictor_memory,14,0,-1,-1,-1,-1,2,3634
predictor_memory,14,0,-1,-1,-1,-1,3,6255
predictor_memory,14,0,-1,-1,-1,-1,4,8519
predictor_memory,14,0,-1,-1,-1,-1,5,10265
predictor_memory,14,0,-1,-1,-1,-1,6,14150
predictor_memory,14,0,-1,-1,-1,-1,7,17928
predictor_memory,14,0,-1,-1,-1,-1,8,21543
predictor_memory,14,0,-1,-1,-1,-1,9,23322
predictor_memory,14,1,-1,-1,-1,-1,0,1406
predictor_memory,14,1,-1,-1,-1,-1,1,2205
predictor_memory,14,1,-1,-1,-1,-1,2,3092
predictor_memory,14,1,-1,-1,-1,-1,3,4912
predictor_memory,14,1,-1,-1,-1,-1,4,8622
predictor_memory,14,1,-1,-1,-1,-1,5,11442
predictor_memory,14,1,-1,-1,-1,-1,6,15854
predictor_memory,14,1,-1,-1,-1,-1,7,18418
predictor_memory,14,1,-1,-1,-1,-1,8,21242
predictor_memory,14,1,-1,-1,-1,-1,9,21593
predictor_memory,14,2,-1,-1,-1,-1,0,2329
predictor_memory,14,2,-1,-1,-1,-1,1,2474
predictor_memory,14,2,-1,-1,-1,-1,2,2491
predictor_memory,14,2,-1,-1,-1,-1,3,5133
predictor_memory,14,2,-1,-1,-1,-1,4,9882
predictor_memory,14,2,-1,-1,-1,-1,5,12010
predictor_memory,14,2,-1,-1,-1,-1,6,16572
predictor_memory,14,2,-1,-1,-1,-1,7,19581
predictor_memory,14,2,-1,-1,-1,-1,8,20312
predictor_memory,14,2,-1,-1,-1,-1,9,21464
predictor_memory,14,3,-1,-1,-1,-1,0,2355
predictor_memory,14,3,-1,-1,-1,-1,1,2365
predictor_memory,14,3,-1,-1,-1,-1,2,2904
predictor_memory,14,3,-1,-1,-1,-1,3,4322
predictor_memory,14,3,-1,-1,-1,-1,4,7896
predictor_memory,14,3,-1,-1,-1,-1,5,12051
predictor_memory,14,3,-1,-1,-1,-1,6,18297
predictor_memory,14,3,-1,-1,-1,-1,7,18912
predictor_memory,14,3,-1,-1,-1,-1,8,21131
predictor_memory,14,3,-1,-1,-1,-1,9,21200
omega_lsf,14,-1,-1,-1,-1,-1,0,969
omega_lsf,14,-1,-1,-1,-1,-1,1,2766
omega_lsf,14,-1,-1,-1,-1,-1,2,5447
omega_lsf,14,-1,-1,-1,-1,-1,3,8147
omega_lsf,14,-1,-1,-1,-1,-1,4,10465
omega_lsf,14,-1,-1,-1,-1,-1,5,12710
omega_lsf,14,-1,-1,-1,-1,-1,6,15503
omega_lsf,14,-1,-1,-1,-1,-1,7,18194
omega_lsf,14,-1,-1,-1,-1,-1,8,19757
omega_lsf,14,-1,-1,-1,-1,-1,9,23375
weight_lsf,14,-1,-1,-1,-1,-1,0,284
weight_lsf,14,-1,-1,-1,-1,-1,1,670
weight_lsf,14,-1,-1,-1,-1,-1,2,940
weight_lsf,14,-1,-1,-1,-1,-1,3,818
weight_lsf,14,-1,-1,-1,-1,-1,4,829
weight_lsf,14,-1,-1,-1,-1,-1,5,990
weight_lsf,14,-1,-1,-1,-1,-1,6,978
weight_lsf,14,-1,-1,-1,-1,-1,7,618
weight_lsf,14,-1,-1,-1,-1,-1,8,871
weight_lsf,14,-1,-1,-1,-1,-1,9,550
target_lsf,14,-1,0,-1,-1,-1,0,-1491
target_lsf,14,-1,0,-1,-1,-1,1,3114
target_lsf,14,-1,0,-1,-1,-1,2,12326
target_lsf,14,-1,0,-1,-1,-1,3,16320
target_lsf,14,-1,0,-1,-1,-1,4,15615
target_lsf,14,-1,0,-1,-1,-1,5,17062
target_lsf,14,-1,0,-1,-1,-1,6,14861
target_lsf,14,-1,0,-1,-1,-1,7,17204
target_lsf,14,-1,0,-1,-1,-1,8,16094
target_lsf,14,-1,0,-1,-1,-1,9,26873
target_lsf,14,-1,1,-1,-1,-1,0,62
target_lsf,14,-1,1,-1,-1,-1,1,2747
target_lsf,14,-1,1,-1,-1,-1,2,6819
target_lsf,14,-1,1,-1,-1,-1,3,10418
target_lsf,14,-1,1,-1,-1,-1,4,12235
target_lsf,14,-1,1,-1,-1,-1,5,14433
target_lsf,14,-1,1,-1,-1,-1,6,15608
target_lsf,14,-1,1,-1,-1,-1,7,17940
target_lsf,14,-1,1,-1,-1,-1,8,18213
target_lsf,14,-1,1,-1,-1,-1,9,24566
encoder_index,14,-1,-1,-1,-1,-1,0,1
encoder_index,14,-1,-1,-1,-1,-1,1,48
encoder_index,14,-1,-1,-1,-1,-1,2,4
encoder_index,14,-1,-1,-1,-1,-1,3,2
bitstream_index,14,-1,-1,-1,-1,-1,0,1
bitstream_index,14,-1,-1,-1,-1,-1,1,96
bitstream_index,14,-1,-1,-1,-1,-1,2,16
bitstream_index,14,-1,-1,-1,-1,-1,3,3
encoder_tuple_cost,14,-1,1,48,4,2,-1,1179664309
bitstream_tuple_cost,14,-1,1,96,16,3,-1,2835684681
encoder_tuple_rank,14,-1,1,48,4,2,-1,1
bitstream_tuple_rank,14,-1,1,96,16,3,-1,628
predictor_memory,15,0,-1,-1,-1,-1,0,1666
predictor_memory,15,0,-1,-1,-1,-1,1,2513
predictor_memory,15,0,-1,-1,-1,-1,2,6654
predictor_memory,15,0,-1,-1,-1,-1,3,9760
predictor_memory,15,0,-1,-1,-1,-1,4,11852
predictor_memory,15,0,-1,-1,-1,-1,5,14108
predictor_memory,15,0,-1,-1,-1,-1,6,15376
predictor_memory,15,0,-1,-1,-1,-1,7,16957
predictor_memory,15,0,-1,-1,-1,-1,8,18846
predictor_memory,15,0,-1,-1,-1,-1,9,22328
predictor_memory,15,1,-1,-1,-1,-1,0,1334
predictor_memory,15,1,-1,-1,-1,-1,1,3179
predictor_memory,15,1,-1,-1,-1,-1,2,3634
predictor_memory,15,1,-1,-1,-1,-1,3,6255
predictor_memory,15,1,-1,-1,-1,-1,4,8519
predictor_memory,15,1,-1,-1,-1,-1,5,10265
predictor_memory,15,1,-1,-1,-1,-1,6,14150
predictor_memory,15,1,-1,-1,-1,-1,7,17928
predictor_memory,15,1,-1,-1,-1,-1,8,21543
predictor_memory,15,1,-1,-1,-1,-1,9,23322
predictor_memory,15,2,-1,-1,-1,-1,0,1406
predictor_memory,15,2,-1,-1,-1,-1,1,2205
predictor_memory,15,2,-1,-1,-1,-1,2,3092
predictor_memory,15,2,-1,-1,-1,-1,3,4912
predictor_memory,15,2,-1,-1,-1,-1,4,8622
predictor_memory,15,2,-1,-1,-1,-1,5,11442
predictor_memory,15,2,-1,-1,-1,-1,6,15854
predictor_memory,15,2,-1,-1,-1,-1,7,18418
predictor_memory,15,2,-1,-1,-1,-1,8,21242
predictor_memory,15,2,-1,-1,-1,-1,9,21593
predictor_memory,15,3,-1,-1,-1,-1,0,2329
predictor_memory,15,3,-1,-1,-1,-1,1,2474
predictor_memory,15,3,-1,-1,-1,-1,2,2491
predictor_memory,15,3,-1,-1,-1,-1,3,5133
predictor_memory,15,3,-1,-1,-1,-1,4,9882
predictor_memory,15,3,-1,-1,-1,-1,5,12010
predictor_memory,15,3,-1,-1,-1,-1,6,16572
predictor_memory,15,3,-1,-1,-1,-1,7,19581
predictor_memory,15,3,-1,-1,-1,-1,8,20312
predictor_memory,15,3,-1,-1,-1,-1,9,21464
omega_lsf,15,-1,-1,-1,-1,-1,0,2222
omega_lsf,15,-1,-1,-1,-1,-1,1,2986
omega_lsf,15,-1,-1,-1,-1,-1,2,4497
omega_lsf,15,-1,-1,-1,-1,-1,3,6722
omega_lsf,15,-1,-1,-1,-1,-1,4,9693
omega_lsf,15,-1,-1,-1,-1,-1,5,12827
omega_lsf,15,-1,-1,-1,-1,-1,6,17028
omega_lsf,15,-1,-1,-1,-1,-1,7,18620
omega_lsf,15,-1,-1,-1,-1,-1,8,20876
omega_lsf,15,-1,-1,-1,-1,-1,9,21950
weight_lsf,15,-1,-1,-1,-1,-1,0,301
weight_lsf,15,-1,-1,-1,-1,-1,1,329
weight_lsf,15,-1,-1,-1,-1,-1,2,517
weight_lsf,15,-1,-1,-1,-1,-1,3,876
weight_lsf,15,-1,-1,-1,-1,-1,4,1489
weight_lsf,15,-1,-1,-1,-1,-1,5,2214
weight_lsf,15,-1,-1,-1,-1,-1,6,1102
weight_lsf,15,-1,-1,-1,-1,-1,7,537
weight_lsf,15,-1,-1,-1,-1,-1,8,452
weight_lsf,15,-1,-1,-1,-1,-1,9,384
target_lsf,15,-1,0,-1,-1,-1,0,4138
target_lsf,15,-1,0,-1,-1,-1,1,3975
target_lsf,15,-1,0,-1,-1,-1,2,4408
target_lsf,15,-1,0,-1,-1,-1,3,5558
target_lsf,15,-1,0,-1,-1,-1,4,8991
target_lsf,15,-1,0,-1,-1,-1,5,14793
target_lsf,15,-1,0,-1,-1,-1,6,22044
target_lsf,15,-1,0,-1,-1,-1,7,20611
target_lsf,15,-1,0,-1,-1,-1,8,22394
target_lsf,15,-1,0,-1,-1,-1,9,20884
target_lsf,15,-1,1,-1,-1,-1,0,2931
target_lsf,15,-1,1,-1,-1,-1,1,3285
target_lsf,15,-1,1,-1,-1,-1,2,3904
target_lsf,15,-1,1,-1,-1,-1,3,5756
target_lsf,15,-1,1,-1,-1,-1,4,9029
target_lsf,15,-1,1,-1,-1,-1,5,13045
target_lsf,15,-1,1,-1,-1,-1,6,19039
target_lsf,15,-1,1,-1,-1,-1,7,19653
target_lsf,15,-1,1,-1,-1,-1,8,21782
target_lsf,15,-1,1,-1,-1,-1,9,21569
encoder_index,15,-1,-1,-1,-1,-1,0,1
encoder_index,15,-1,-1,-1,-1,-1,1,66
encoder_index,15,-1,-1,-1,-1,-1,2,11
encoder_index,15,-1,-1,-1,-1,-1,3,25
bitstream_index,15,-1,-1,-1,-1,-1,0,1
bitstream_index,15,-1,-1,-1,-1,-1,1,66
bitstream_index,15,-1,-1,-1,-1,-1,2,15
bitstream_index,15,-1,-1,-1,-1,-1,3,24
encoder_tuple_cost,15,-1,1,66,11,25,-1,669362977
bitstream_tuple_cost,15,-1,1,66,15,24,-1,1570405013
encoder_tuple_rank,15,-1,1,66,11,25,-1,5
bitstream_tuple_rank,15,-1,1,66,15,24,-1,458
