field,frame,sub,index,expected
tap_taming,11,0,-1,0
tap_abs_pitch,11,0,-1,28023
tap_abs_code,11,0,-1,33584
tap_saturation_count,11,0,-1,0
bitstream_pitch_code,11,0,-1,62
bitstream_p0,11,0,-1,1
bitstream_int_lag,11,0,-1,40
bitstream_frac,11,0,-1,0
bitstream_c,11,0,-1,3984
bitstream_s,11,0,-1,0
bitstream_ga,11,0,-1,1
bitstream_gb,11,0,-1,9
state_prev_gp_q14,11,1,-1,5143
state_prev_taming,11,1,-1,0
state_old_exc_energy,11,1,-1,1157917222
state_old_exc_max_abs,11,1,-1,9639
state_past_qua_en,11,1,0,-12077
state_past_qua_en,11,1,1,-15009
state_past_qua_en,11,1,2,-12077
state_past_qua_en,11,1,3,-12077
local_window_min,11,1,-1,20
local_window_max,11,1,-1,29
local_int_lag,11,1,-1,21
local_frac,11,1,-1,0
local_pitch_code,11,1,-1,5
local_c,11,1,-1,2109
local_s,11,1,-1,6
local_ga,11,1,-1,1
local_gb,11,1,-1,6
tap_gp_q14,11,1,-1,3545
tap_gc_q12,11,1,-1,8503
tap_taming,11,1,-1,0
tap_abs_pitch,11,1,-1,24839
tap_abs_code,11,1,-1,42019
tap_saturation_count,11,1,-1,0
bitstream_pitch_code,11,1,-1,17
bitstream_int_lag,11,1,-1,40
bitstream_frac,11,1,-1,0
bitstream_c,11,1,-1,351
bitstream_s,11,1,-1,0
bitstream_ga,11,1,-1,3
bitstream_gb,11,1,-1,11
local_lsp_index,12,-1,0,1
local_lsp_index,12,-1,1,80
local_lsp_index,12,-1,2,4
local_lsp_index,12,-1,3,5
bitstream_lsp_index,12,-1,0,0
bitstream_lsp_index,12,-1,1,80
bitstream_lsp_index,12,-1,2,29
bitstream_lsp_index,12,-1,3,5
state_prev_gp_q14,12,0,-1,3545
state_prev_taming,12,0,-1,0
state_old_exc_energy,12,0,-1,1105338204
state_old_exc_max_abs,12,0,-1,9639
state_past_qua_en,12,0,0,-10831
state_past_qua_en,12,0,1,-12077
state_past_qua_en,12,0,2,-15009
state_past_qua_en,12,0,3,-12077
local_window_min,12,0,-1,21
local_window_max,12,0,-1,27
local_int_lag,12,0,-1,24
local_frac,12,0,-1,0
local_pitch_code,12,0,-1,14
local_p0,12,0,-1,1
local_c,12,0,-1,7689
local_s,12,0,-1,1
local_ga,12,0,-1,5
local_gb,12,0,-1,0
tap_gp_q14,12,0,-1,5143
tap_gc_q12,12,0,-1,9012
tap_taming,12,0,-1,0
tap_abs_pitch,12,0,-1,35255
tap_abs_code,12,0,-1,39948
tap_saturation_count,12,0,-1,0
bitstream_pitch_code,12,0,-1,14
bitstream_p0,12,0,-1,1
bitstream_int_lag,12,0,-1,24
bitstream_frac,12,0,-1,0
bitstream_c,12,0,-1,651
bitstream_s,12,0,-1,13
bitstream_ga,12,0,-1,7
bitstream_gb,12,0,-1,3
state_prev_gp_q14,12,1,-1,5143
state_prev_taming,12,1,-1,0
state_old_exc_energy,12,1,-1,1145275198
state_old_exc_max_abs,12,1,-1,9150
state_past_qua_en,12,1,0,-12077
state_past_qua_en,12,1,1,-10831
state_past_qua_en,12,1,2,-12077
state_past_qua_en,12,1,3,-15009
local_window_min,12,1,-1,20
local_window_max,12,1,-1,29
local_int_lag,12,1,-1,21
local_frac,12,1,-1,0
local_pitch_code,12,1,-1,5
local_c,12,1,-1,5225
local_s,12,1,-1,13
local_ga,12,1,-1,5
local_gb,12,1,-1,6
tap_gp_q14,12,1,-1,1995
tap_gc_q12,12,1,-1,6637
tap_taming,12,1,-1,0
tap_abs_pitch,12,1,-1,14953
tap_abs_code,12,1,-1,30714
tap_saturation_count,12,1,-1,0
bitstream_pitch_code,12,1,-1,14
bitstream_int_lag,12,1,-1,24
bitstream_frac,12,1,-1,0
bitstream_c,12,1,-1,602
bitstream_s,12,1,-1,13
bitstream_ga,12,1,-1,1
bitstream_gb,12,1,-1,9
local_lsp_index,13,-1,0,0
local_lsp_index,13,-1,1,80
local_lsp_index,13,-1,2,28
local_lsp_index,13,-1,3,5
bitstream_lsp_index,13,-1,0,1
bitstream_lsp_index,13,-1,1,80
bitstream_lsp_index,13,-1,2,29
bitstream_lsp_index,13,-1,3,5
state_prev_gp_q14,13,0,-1,1995
state_prev_taming,13,0,-1,0
state_old_exc_energy,13,0,-1,1119216011
state_old_exc_max_abs,13,0,-1,9150
state_past_qua_en,13,0,0,-15009
state_past_qua_en,13,0,1,-12077
state_past_qua_en,13,0,2,-10831
state_past_qua_en,13,0,3,-12077
local_window_min,13,0,-1,21
local_window_max,13,0,-1,27
local_int_lag,13,0,-1,24
local_frac,13,0,-1,0
local_pitch_code,13,0,-1,14
local_p0,13,0,-1,1
local_c,13,0,-1,1546
local_s,13,0,-1,1
local_ga,13,0,-1,5
local_gb,13,0,-1,6
tap_gp_q14,13,0,-1,1995
tap_gc_q12,13,0,-1,5509
tap_taming,13,0,-1,0
tap_abs_pitch,13,0,-1,11642
tap_abs_code,13,0,-1,25342
tap_saturation_count,13,0,-1,0
bitstream_pitch_code,13,0,-1,62
bitstream_p0,13,0,-1,1
bitstream_int_lag,13,0,-1,40
bitstream_frac,13,0,-1,0
bitstream_c,13,0,-1,3927
bitstream_s,13,0,-1,0
bitstream_ga,13,0,-1,3
bitstream_gb,13,0,-1,11
state_prev_gp_q14,13,1,-1,1995
state_prev_taming,13,1,-1,0
state_old_exc_energy,13,1,-1,1003905206
state_old_exc_max_abs,13,1,-1,9150
state_past_qua_en,13,1,0,-15009
state_past_qua_en,13,1,1,-15009
state_past_qua_en,13,1,2,-12077
state_past_qua_en,13,1,3,-10831
local_window_min,13,1,-1,20
local_window_max,13,1,-1,29
local_int_lag,13,1,-1,24
local_frac,13,1,-1,0
local_pitch_code,13,1,-1,14
local_c,13,1,-1,2819
local_s,13,1,-1,4
local_ga,13,1,-1,5
local_gb,13,1,-1,0
tap_gp_q14,13,1,-1,5143
tap_gc_q12,13,1,-1,6223
tap_taming,13,1,-1,0
tap_abs_pitch,13,1,-1,27106
tap_abs_code,13,1,-1,27382
tap_saturation_count,13,1,-1,0
bitstream_pitch_code,13,1,-1,17
bitstream_int_lag,13,1,-1,40
bitstream_frac,13,1,-1,0
bitstream_c,13,1,-1,307
bitstream_s,13,1,-1,3
bitstream_ga,13,1,-1,7
bitstream_gb,13,1,-1,3
local_lsp_index,14,-1,0,0
local_lsp_index,14,-1,1,80
local_lsp_index,14,-1,2,29
local_lsp_index,14,-1,3,5
bitstream_lsp_index,14,-1,0,0
bitstream_lsp_index,14,-1,1,72
bitstream_lsp_index,14,-1,2,12
bitstream_lsp_index,14,-1,3,5
state_prev_gp_q14,14,0,-1,5143
state_prev_taming,14,0,-1,0
state_old_exc_energy,14,0,-1,824529714
state_old_exc_max_abs,14,0,-1,9004
state_past_qua_en,14,0,0,-12077
state_past_qua_en,14,0,1,-15009
state_past_qua_en,14,0,2,-15009
state_past_qua_en,14,0,3,-12077
local_window_min,14,0,-1,21
local_window_max,14,0,-1,27
local_int_lag,14,0,-1,24
local_frac,14,0,-1,0
local_pitch_code,14,0,-1,14
local_p0,14,0,-1,1
local_c,14,0,-1,7225
local_s,14,0,-1,7
local_ga,14,0,-1,5
local_gb,14,0,-1,0
tap_gp_q14,14,0,-1,5143
tap_gc_q12,14,0,-1,6686
tap_taming,14,0,-1,0
tap_abs_pitch,14,0,-1,32273
tap_abs_code,14,0,-1,30942
tap_saturation_count,14,0,-1,0
bitstream_pitch_code,14,0,-1,38
bitstream_p0,14,0,-1,1
bitstream_int_lag,14,0,-1,32
bitstream_frac,14,0,-1,0
bitstream_c,14,0,-1,4211
bitstream_s,14,0,-1,0
bitstream_ga,14,0,-1,3
bitstream_gb,14,0,-1,9
state_prev_gp_q14,14,1,-1,5143
state_prev_taming,14,1,-1,0
state_old_exc_energy,14,1,-1,733696350
state_old_exc_max_abs,14,1,-1,7165
state_past_qua_en,14,1,0,-12077
state_past_qua_en,14,1,1,-12077
state_past_qua_en,14,1,2,-15009
state_past_qua_en,14,1,3,-15009
local_window_min,14,1,-1,20
local_window_max,14,1,-1,29
local_int_lag,14,1,-1,24
local_frac,14,1,-1,0
local_pitch_code,14,1,-1,14
local_c,14,1,-1,1795
local_s,14,1,-1,4
local_ga,14,1,-1,5
local_gb,14,1,-1,0
tap_gp_q14,14,1,-1,5143
tap_gc_q12,14,1,-1,7604
tap_taming,14,1,-1,0
tap_abs_pitch,14,1,-1,33742
tap_abs_code,14,1,-1,35190
tap_saturation_count,14,1,-1,0
bitstream_pitch_code,14,1,-1,17
bitstream_int_lag,14,1,-1,32
bitstream_frac,14,1,-1,0
bitstream_c,14,1,-1,331
bitstream_s,14,1,-1,14
bitstream_ga,14,1,-1,6
bitstream_gb,14,1,-1,7
local_lsp_index,15,-1,0,0
local_lsp_index,15,-1,1,72
local_lsp_index,15,-1,2,8
local_lsp_index,15,-1,3,5
bitstream_lsp_index,15,-1,0,0
bitstream_lsp_index,15,-1,1,80
bitstream_lsp_index,15,-1,2,8
bitstream_lsp_index,15,-1,3,5
state_prev_gp_q14,15,0,-1,5143
state_prev_taming,15,0,-1,0
state_old_exc_energy,15,0,-1,833382949
state_old_exc_max_abs,15,0,-1,8294
state_past_qua_en,15,0,0,-12077
state_past_qua_en,15,0,1,-12077
state_past_qua_en,15,0,2,-12077
state_past_qua_en,15,0,3,-15009
local_window_min,15,0,-1,21
local_window_max,15,0,-1,27
local_int_lag,15,0,-1,21
local_frac,15,0,-1,0
local_pitch_code,15,0,-1,5
local_p0,15,0,-1,0
local_c,15,0,-1,5174
local_s,15,0,-1,15
local_ga,15,0,-1,5
local_gb,15,0,-1,6
tap_gp_q14,15,0,-1,1995
tap_gc_q12,15,0,-1,6115
tap_taming,15,0,-1,0
tap_abs_pitch,15,0,-1,13867
tap_abs_code,15,0,-1,28298
tap_saturation_count,15,0,-1,0
bitstream_pitch_code,15,0,-1,14
bitstream_p0,15,0,-1,1
bitstream_int_lag,15,0,-1,24
bitstream_frac,15,0,-1,0
bitstream_c,15,0,-1,331
bitstream_s,15,0,-1,14
bitstream_ga,15,0,-1,4
bitstream_gb,15,0,-1,7
state_prev_gp_q14,15,1,-1,1995
state_prev_taming,15,1,-1,0
state_old_exc_energy,15,1,-1,880518933
state_old_exc_max_abs,15,1,-1,8294
state_past_qua_en,15,1,0,-15009
state_past_qua_en,15,1,1,-12077
state_past_qua_en,15,1,2,-12077
state_past_qua_en,15,1,3,-12077
local_window_min,15,1,-1,20
local_window_max,15,1,-1,29
local_int_lag,15,1,-1,24
local_frac,15,1,-1,0
local_pitch_code,15,1,-1,14
local_c,15,1,-1,1802
local_s,15,1,-1,5
local_ga,15,1,-1,5
local_gb,15,1,-1,0
tap_gp_q14,15,1,-1,5143
tap_gc_q12,15,1,-1,7301
tap_taming,15,1,-1,0
tap_abs_pitch,15,1,-1,31657
tap_abs_code,15,1,-1,33584
tap_saturation_count,15,1,-1,0
bitstream_pitch_code,15,1,-1,14
bitstream_int_lag,15,1,-1,24
bitstream_frac,15,1,-1,0
bitstream_c,15,1,-1,57
bitstream_s,15,1,-1,3
bitstream_ga,15,1,-1,1
bitstream_gb,15,1,-1,9
local_lsp_index,16,-1,0,0
local_lsp_index,16,-1,1,80
local_lsp_index,16,-1,2,8
local_lsp_index,16,-1,3,5
bitstream_lsp_index,16,-1,0,0
bitstream_lsp_index,16,-1,1,80
bitstream_lsp_index,16,-1,2,29
bitstream_lsp_index,16,-1,3,5
state_prev_gp_q14,16,0,-1,5143
state_prev_taming,16,0,-1,0
state_old_exc_energy,16,0,-1,938137579
state_old_exc_max_abs,16,0,-1,8294
state_past_qua_en,16,0,0,-12077
state_past_qua_en,16,0,1,-15009
state_past_qua_en,16,0,2,-12077
state_past_qua_en,16,0,3,-12077
local_window_min,16,0,-1,21
local_window_max,16,0,-1,27
local_int_lag,16,0,-1,24
local_frac,16,0,-1,0
local_pitch_code,16,0,-1,14
local_p0,16,0,-1,1
local_c,16,0,-1,1802
local_s,16,0,-1,5
local_ga,16,0,-1,5
local_gb,16,0,-1,0
tap_gp_q14,16,0,-1,5143
tap_gc_q12,16,0,-1,7391
tap_taming,16,0,-1,0
tap_abs_pitch,16,0,-1,31949
tap_abs_code,16,0,-1,36524
tap_saturation_count,16,0,-1,0
bitstream_pitch_code,16,0,-1,62
bitstream_p0,16,0,-1,1
bitstream_int_lag,16,0,-1,40
bitstream_frac,16,0,-1,0
bitstream_c,16,0,-1,179
bitstream_s,16,0,-1,7
bitstream_ga,16,0,-1,1
bitstream_gb,16,0,-1,9
state_prev_gp_q14,16,1,-1,5143
state_prev_taming,16,1,-1,0
state_old_exc_energy,16,1,-1,914615539
state_old_exc_max_abs,16,1,-1,8294
state_past_qua_en,16,1,0,-12077
state_past_qua_en,16,1,1,-12077
state_past_qua_en,16,1,2,-15009
state_past_qua_en,16,1,3,-12077
local_window_min,16,1,-1,20
local_window_max,16,1,-1,29
local_int_lag,16,1,-1,24
local_frac,16,1,-1,0
local_pitch_code,16,1,-1,14
local_c,16,1,-1,1802
local_s,16,1,-1,5
local_ga,16,1,-1,5
local_gb,16,1,-1,0
tap_gp_q14,16,1,-1,5143
tap_gc_q12,16,1,-1,8000
tap_taming,16,1,-1,0
tap_abs_pitch,16,1,-1,32771
tap_abs_code,16,1,-1,39533
tap_saturation_count,16,1,-1,0
bitstream_pitch_code,16,1,-1,17
bitstream_int_lag,16,1,-1,40
bitstream_frac,16,1,-1,0
bitstream_c,16,1,-1,4160
bitstream_s,16,1,-1,12
bitstream_ga,16,1,-1,1
bitstream_gb,16,1,-1,9
local_lsp_index,17,-1,0,0
local_lsp_index,17,-1,1,80
local_lsp_index,17,-1,2,31
local_lsp_index,17,-1,3,5
bitstream_lsp_index,17,-1,0,0
bitstream_lsp_index,17,-1,1,80
bitstream_lsp_index,17,-1,2,29
bitstream_lsp_index,17,-1,3,5
state_prev_gp_q14,17,0,-1,5143
state_prev_taming,17,0,-1,0
state_old_exc_energy,17,0,-1,1045315660
state_old_exc_max_abs,17,0,-1,8689
state_past_qua_en,17,0,0,-12077
state_past_qua_en,17,0,1,-12077
state_past_qua_en,17,0,2,-12077
state_past_qua_en,17,0,3,-15009
local_window_min,17,0,-1,21
local_window_max,17,0,-1,27
local_int_lag,17,0,-1,24
local_frac,17,0,-1,0
local_pitch_code,17,0,-1,14
local_p0,17,0,-1,1
local_c,17,0,-1,1802
local_s,17,0,-1,5
local_ga,17,0,-1,5
local_gb,17,0,-1,0
tap_gp_q14,17,0,-1,5143
tap_gc_q12,17,0,-1,8405
tap_taming,17,0,-1,0
tap_abs_pitch,17,0,-1,33208
tap_abs_code,17,0,-1,41534
tap_saturation_count,17,0,-1,0
bitstream_pitch_code,17,0,-1,14
bitstream_p0,17,0,-1,1
bitstream_int_lag,17,0,-1,24
bitstream_frac,17,0,-1,0
bitstream_c,17,0,-1,291
bitstream_s,17,0,-1,1
bitstream_ga,17,0,-1,0
bitstream_gb,17,0,-1,15
state_prev_gp_q14,17,1,-1,5143
state_prev_taming,17,1,-1,0
state_old_exc_energy,17,1,-1,1179380089
state_old_exc_max_abs,17,1,-1,9093
state_past_qua_en,17,1,0,-12077
state_past_qua_en,17,1,1,-12077
state_past_qua_en,17,1,2,-12077
state_past_qua_en,17,1,3,-12077
local_window_min,17,1,-1,20
local_window_max,17,1,-1,29
local_int_lag,17,1,-1,24
local_frac,17,1,-1,0
local_pitch_code,17,1,-1,14
local_c,17,1,-1,1802
local_s,17,1,-1,5
local_ga,17,1,-1,5
local_gb,17,1,-1,6
tap_gp_q14,17,1,-1,1995
tap_gc_q12,17,1,-1,6437
tap_taming,17,1,-1,0
tap_abs_pitch,17,1,-1,12986
tap_abs_code,17,1,-1,31810
tap_saturation_count,17,1,-1,0
bitstream_pitch_code,17,1,-1,14
bitstream_int_lag,17,1,-1,24
bitstream_frac,17,1,-1,0
bitstream_c,17,1,-1,3587
bitstream_s,17,1,-1,7
bitstream_ga,17,1,-1,1
bitstream_gb,17,1,-1,9
local_lsp_index,18,-1,0,0
local_lsp_index,18,-1,1,80
local_lsp_index,18,-1,2,15
local_lsp_index,18,-1,3,5
bitstream_lsp_index,18,-1,0,1
bitstream_lsp_index,18,-1,1,80
bitstream_lsp_index,18,-1,2,29
bitstream_lsp_index,18,-1,3,5
state_prev_gp_q14,18,0,-1,1995
state_prev_taming,18,0,-1,0
state_old_exc_energy,18,0,-1,1103629360
state_old_exc_max_abs,18,0,-1,9093
state_past_qua_en,18,0,0,-15009
state_past_qua_en,18,0,1,-12077
state_past_qua_en,18,0,2,-12077
state_past_qua_en,18,0,3,-12077
local_window_min,18,0,-1,21
local_window_max,18,0,-1,27
local_int_lag,18,0,-1,24
local_frac,18,0,-1,0
local_pitch_code,18,0,-1,14
local_p0,18,0,-1,1
local_c,18,0,-1,1546
local_s,18,0,-1,1
local_ga,18,0,-1,5
local_gb,18,0,-1,6
tap_gp_q14,18,0,-1,1995
tap_gc_q12,18,0,-1,5251
tap_taming,18,0,-1,0
tap_abs_pitch,18,0,-1,10849
tap_abs_code,18,0,-1,24154
tap_saturation_count,18,0,-1,0
bitstream_pitch_code,18,0,-1,62
bitstream_p0,18,0,-1,1
bitstream_int_lag,18,0,-1,40
bitstream_frac,18,0,-1,0
bitstream_c,18,0,-1,4211
bitstream_s,18,0,-1,15
bitstream_ga,18,0,-1,3
bitstream_gb,18,0,-1,11
state_prev_gp_q14,18,1,-1,1995
state_prev_taming,18,1,-1,0
state_old_exc_energy,18,1,-1,909659651
state_old_exc_max_abs,18,1,-1,9093
state_past_qua_en,18,1,0,-15009
state_past_qua_en,18,1,1,-15009
state_past_qua_en,18,1,2,-12077
state_past_qua_en,18,1,3,-12077
local_window_min,18,1,-1,20
local_window_max,18,1,-1,29
local_int_lag,18,1,-1,24
local_frac,18,1,-1,0
local_pitch_code,18,1,-1,14
local_c,18,1,-1,7225
local_s,18,1,-1,7
local_ga,18,1,-1,5
local_gb,18,1,-1,0
tap_gp_q14,18,1,-1,5143
tap_gc_q12,18,1,-1,6061
tap_taming,18,1,-1,0
tap_abs_pitch,18,1,-1,26794
tap_abs_code,18,1,-1,26668
tap_saturation_count,18,1,-1,0
bitstream_pitch_code,18,1,-1,17
bitstream_int_lag,18,1,-1,40
bitstream_frac,18,1,-1,0
bitstream_c,18,1,-1,343
bitstream_s,18,1,-1,0
bitstream_ga,18,1,-1,3
bitstream_gb,18,1,-1,11
local_lsp_index,19,-1,0,0
local_lsp_index,19,-1,1,72
local_lsp_index,19,-1,2,13
local_lsp_index,19,-1,3,5
bitstream_lsp_index,19,-1,0,0
bitstream_lsp_index,19,-1,1,72
bitstream_lsp_index,19,-1,2,12
bitstream_lsp_index,19,-1,3,5
state_prev_gp_q14,19,0,-1,5143
state_prev_taming,19,0,-1,0
state_old_exc_energy,19,0,-1,735401676
state_old_exc_max_abs,19,0,-1,9093
state_past_qua_en,19,0,0,-12077
state_past_qua_en,19,0,1,-15009
state_past_qua_en,19,0,2,-15009
state_past_qua_en,19,0,3,-12077
local_window_min,19,0,-1,21
local_window_max,19,0,-1,27
local_int_lag,19,0,-1,24
local_frac,19,0,-1,0
local_pitch_code,19,0,-1,14
local_p0,19,0,-1,1
local_c,19,0,-1,1795
local_s,19,0,-1,4
local_ga,19,0,-1,5
local_gb,19,0,-1,0
tap_gp_q14,19,0,-1,5143
tap_gc_q12,19,0,-1,6686
tap_taming,19,0,-1,0
tap_abs_pitch,19,0,-1,32135
tap_abs_code,19,0,-1,30942
tap_saturation_count,19,0,-1,0
bitstream_pitch_code,19,0,-1,38
bitstream_p0,19,0,-1,1
bitstream_int_lag,19,0,-1,32
bitstream_frac,19,0,-1,0
bitstream_c,19,0,-1,3695
bitstream_s,19,0,-1,9
bitstream_ga,19,0,-1,3
bitstream_gb,19,0,-1,11
state_prev_gp_q14,19,1,-1,5143
state_prev_taming,19,1,-1,0
state_old_exc_energy,19,1,-1,663363655
state_old_exc_max_abs,19,1,-1,7376
state_past_qua_en,19,1,0,-12077
state_past_qua_en,19,1,1,-12077
state_past_qua_en,19,1,2,-15009
state_past_qua_en,19,1,3,-15009
local_window_min,19,1,-1,20
local_window_max,19,1,-1,29
local_int_lag,19,1,-1,24
local_frac,19,1,-1,0
local_pitch_code,19,1,-1,14
local_c,19,1,-1,1802
local_s,19,1,-1,5
local_ga,19,1,-1,5
local_gb,19,1,-1,0
tap_gp_q14,19,1,-1,5143
tap_gc_q12,19,1,-1,7512
tap_taming,19,1,-1,0
tap_abs_pitch,19,1,-1,34055
tap_abs_code,19,1,-1,37122
tap_saturation_count,19,1,-1,0
bitstream_pitch_code,19,1,-1,17
bitstream_int_lag,19,1,-1,32
bitstream_frac,19,1,-1,0
bitstream_c,19,1,-1,4211
bitstream_s,19,1,-1,0
bitstream_ga,19,1,-1,6
bitstream_gb,19,1,-1,1
local_lsp_index,20,-1,0,1
local_lsp_index,20,-1,1,80
local_lsp_index,20,-1,2,13
local_lsp_index,20,-1,3,5
bitstream_lsp_index,20,-1,0,0
bitstream_lsp_index,20,-1,1,80
bitstream_lsp_index,20,-1,2,8
bitstream_lsp_index,20,-1,3,5
state_prev_gp_q14,20,0,-1,5143
state_prev_taming,20,0,-1,0
state_old_exc_energy,20,0,-1,846748417
state_old_exc_max_abs,20,0,-1,9828
state_past_qua_en,20,0,0,-12077
state_past_qua_en,20,0,1,-12077
state_past_qua_en,20,0,2,-12077
state_past_qua_en,20,0,3,-15009
local_window_min,20,0,-1,21
local_window_max,20,0,-1,27
local_int_lag,20,0,-1,24
local_frac,20,0,-1,0
local_pitch_code,20,0,-1,14
local_p0,20,0,-1,1
local_c,20,0,-1,1802
local_s,20,0,-1,5
local_ga,20,0,-1,5
local_gb,20,0,-1,0
tap_gp_q14,20,0,-1,5143
tap_gc_q12,20,0,-1,8405
tap_taming,20,0,-1,0
tap_abs_pitch,20,0,-1,32710
tap_abs_code,20,0,-1,41534
tap_saturation_count,20,0,-1,0
bitstream_pitch_code,20,0,-1,14
bitstream_p0,20,0,-1,1
bitstream_int_lag,20,0,-1,24
bitstream_frac,20,0,-1,0
bitstream_c,20,0,-1,472
bitstream_s,20,0,-1,9
bitstream_ga,20,0,-1,1
bitstream_gb,20,0,-1,11
state_prev_gp_q14,20,1,-1,5143
state_prev_taming,20,1,-1,0
state_old_exc_energy,20,1,-1,1111257988
state_old_exc_max_abs,20,1,-1,9828
state_past_qua_en,20,1,0,-12077
state_past_qua_en,20,1,1,-12077
state_past_qua_en,20,1,2,-12077
state_past_qua_en,20,1,3,-12077
local_window_min,20,1,-1,20
local_window_max,20,1,-1,29
local_int_lag,20,1,-1,24
local_frac,20,1,-1,0
local_pitch_code,20,1,-1,14
local_c,20,1,-1,1802
local_s,20,1,-1,5
local_ga,20,1,-1,5
local_gb,20,1,-1,6
tap_gp_q14,20,1,-1,1995
tap_gc_q12,20,1,-1,6437
tap_taming,20,1,-1,0
tap_abs_pitch,20,1,-1,12978
tap_abs_code,20,1,-1,31810
tap_saturation_count,20,1,-1,0
bitstream_pitch_code,20,1,-1,14
bitstream_int_lag,20,1,-1,24
bitstream_frac,20,1,-1,0
bitstream_c,20,1,-1,1536
bitstream_s,20,1,-1,9
bitstream_ga,20,1,-1,1
bitstream_gb,20,1,-1,9
local_lsp_index,21,-1,0,0
local_lsp_index,21,-1,1,72
local_lsp_index,21,-1,2,13
local_lsp_index,21,-1,3,5
bitstream_lsp_index,21,-1,0,0
bitstream_lsp_index,21,-1,1,80
bitstream_lsp_index,21,-1,2,29
bitstream_lsp_index,21,-1,3,5
state_prev_gp_q14,21,0,-1,1995
state_prev_taming,21,0,-1,0
state_old_exc_energy,21,0,-1,1062713971
state_old_exc_max_abs,21,0,-1,9828
state_past_qua_en,21,0,0,-15009
state_past_qua_en,21,0,1,-12077
state_past_qua_en,21,0,2,-12077
state_past_qua_en,21,0,3,-12077
local_window_min,21,0,-1,21
local_window_max,21,0,-1,27
local_int_lag,21,0,-1,24
local_frac,21,0,-1,0
local_pitch_code,21,0,-1,14
local_p0,21,0,-1,1
local_c,21,0,-1,1546
local_s,21,0,-1,1
local_ga,21,0,-1,5
local_gb,21,0,-1,0
tap_gp_q14,21,0,-1,5143
tap_gc_q12,21,0,-1,7301
tap_taming,21,0,-1,0
tap_abs_pitch,21,0,-1,28011
tap_abs_code,21,0,-1,33584
tap_saturation_count,21,0,-1,0
bitstream_pitch_code,21,0,-1,62
bitstream_p0,21,0,-1,1
bitstream_int_lag,21,0,-1,40
bitstream_frac,21,0,-1,0
bitstream_c,21,0,-1,4208
bitstream_s,21,0,-1,14
bitstream_ga,21,0,-1,1
bitstream_gb,21,0,-1,9
state_prev_gp_q14,21,1,-1,5143
state_prev_taming,21,1,-1,0
state_old_exc_energy,21,1,-1,1050250234
state_old_exc_max_abs,21,1,-1,9094
state_past_qua_en,21,1,0,-12077
state_past_qua_en,21,1,1,-15009
state_past_qua_en,21,1,2,-12077
state_past_qua_en,21,1,3,-12077
local_window_min,21,1,-1,20
local_window_max,21,1,-1,29
local_int_lag,21,1,-1,21
local_frac,21,1,-1,0
local_pitch_code,21,1,-1,5
local_c,21,1,-1,5218
local_s,21,1,-1,12
local_ga,21,1,-1,5
local_gb,21,1,-1,0
tap_gp_q14,21,1,-1,5143
tap_gc_q12,21,1,-1,7481
tap_taming,21,1,-1,0
tap_abs_pitch,21,1,-1,35988
tap_abs_code,21,1,-1,34620
tap_saturation_count,21,1,-1,0
bitstream_pitch_code,21,1,-1,17
bitstream_int_lag,21,1,-1,40
bitstream_frac,21,1,-1,0
bitstream_c,21,1,-1,3699
bitstream_s,21,1,-1,7
bitstream_ga,21,1,-1,1
bitstream_gb,21,1,-1,9
local_lsp_index,22,-1,0,1
local_lsp_index,22,-1,1,80
local_lsp_index,22,-1,2,28
local_lsp_index,22,-1,3,5
bitstream_lsp_index,22,-1,0,0
bitstream_lsp_index,22,-1,1,80
bitstream_lsp_index,22,-1,2,29
bitstream_lsp_index,22,-1,3,5
state_prev_gp_q14,22,0,-1,5143
state_prev_taming,22,0,-1,0
state_old_exc_energy,22,0,-1,993670045
state_old_exc_max_abs,22,0,-1,9094
state_past_qua_en,22,0,0,-12077
state_past_qua_en,22,0,1,-12077
state_past_qua_en,22,0,2,-15009
state_past_qua_en,22,0,3,-12077
local_window_min,22,0,-1,21
local_window_max,22,0,-1,27
local_int_lag,22,0,-1,24
local_frac,22,0,-1,0
local_pitch_code,22,0,-1,14
local_p0,22,0,-1,1
local_c,22,0,-1,7170
local_s,22,0,-1,4
local_ga,22,0,-1,5
local_gb,22,0,-1,0
tap_gp_q14,22,0,-1,5143
tap_gc_q12,22,0,-1,8000
tap_taming,22,0,-1,0
tap_abs_pitch,22,0,-1,35259
tap_abs_code,22,0,-1,39533
tap_saturation_count,22,0,-1,0
bitstream_pitch_code,22,0,-1,14
bitstream_p0,22,0,-1,1
bitstream_int_lag,22,0,-1,24
bitstream_frac,22,0,-1,0
bitstream_c,22,0,-1,780
bitstream_s,22,0,-1,9
bitstream_ga,22,0,-1,0
bitstream_gb,22,0,-1,15
state_prev_gp_q14,22,1,-1,5143
state_prev_taming,22,1,-1,0
state_old_exc_energy,22,1,-1,1013088830
state_old_exc_max_abs,22,1,-1,8151
state_past_qua_en,22,1,0,-12077
state_past_qua_en,22,1,1,-12077
state_past_qua_en,22,1,2,-12077
state_past_qua_en,22,1,3,-15009
local_window_min,22,1,-1,20
local_window_max,22,1,-1,29
local_int_lag,22,1,-1,21
local_frac,22,1,-1,0
local_pitch_code,22,1,-1,5
local_c,22,1,-1,5218
local_s,22,1,-1,12
local_ga,22,1,-1,5
local_gb,22,1,-1,6
tap_gp_q14,22,1,-1,1995
tap_gc_q12,22,1,-1,6115
tap_taming,22,1,-1,0
